#def REPORTPATH=$/QAD Addons/BI Report/xxpcwocr
#def :end
"年份";"期间";"地点代码";"地点说明";"件号";"件名";"加工单";"成本要素代码";"成本要素说明";"期初总成";"期间非领料总成";"期间领料总成";"期间一次加权平均成本";"期末总成"
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.11.00";"2RS-556色RC/L-部位 ";"28422";"36";"制2其他变动";0;62.90292;0;73.94847;73.94847
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.11.00";"2RS-556色RC/L-部位 ";"28422";"41";"制1折旧";0;104.8382;0;123.24745;123.24745
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.11.00";"2RS-556色RC/L-部位 ";"28522";"34";"制1其他变动";0;83.87052;0;98.598;98.598
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.11.00";"2RS-556色RC/L-部位 ";"28522";"36";"制2其他变动";0;20.96763;0;24.6495;24.6495
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.11.00";"2RS-556色RC/L-部位 ";"28522";"41";"制1折旧";0;34.94605;0;41.0825;41.0825
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.12.00";"2RS-556色RC/R-部位 ";"28349";"34";"制1其他变动";0;225.88764;0;265.5528;265.5528
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.12.00";"2RS-556色RC/R-部位 ";"28349";"36";"制2其他变动";0;56.47191;0;66.3882;66.3882
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.12.00";"2RS-556色RC/R-部位 ";"28349";"41";"制1折旧";0;94.11985;0;110.647;110.647
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.12.00";"2RS-556色RC/R-部位 ";"28361";"34";"制1其他变动";0;180.71016;0;212.44224;212.44224
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.12.00";"2RS-556色RC/R-部位 ";"28361";"36";"制2其他变动";0;45.17754;0;53.11056;53.11056
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.12.00";"2RS-556色RC/R-部位 ";"28361";"41";"制1折旧";0;75.2959;0;88.5176;88.5176
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.12.00";"2RS-556色RC/R-部位 ";"28373";"34";"制1其他变动";0;248.47644;0;292.10808;292.10808
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.12.00";"2RS-556色RC/R-部位 ";"28373";"36";"制2其他变动";0;62.11911;0;73.02702;73.02702
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.12.00";"2RS-556色RC/R-部位 ";"28373";"41";"制1折旧";0;103.53185;0;121.7117;121.7117
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.12.00";"2RS-556色RC/R-部位 ";"28382";"34";"制1其他变动";0;180.71016;0;212.44224;212.44224
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.12.00";"2RS-556色RC/R-部位 ";"28382";"36";"制2其他变动";0;45.17754;0;53.11056;53.11056
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.12.00";"2RS-556色RC/R-部位 ";"28382";"41";"制1折旧";0;75.2959;0;88.5176;88.5176
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.12.00";"2RS-556色RC/R-部位 ";"28395";"34";"制1其他变动";0;180.71016;0;212.44224;212.44224
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.12.00";"2RS-556色RC/R-部位 ";"28395";"36";"制2其他变动";0;45.17754;0;53.11056;53.11056
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.12.00";"2RS-556色RC/R-部位 ";"28395";"41";"制1折旧";0;75.2959;0;88.5176;88.5176
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.12.00";"2RS-556色RC/R-部位 ";"28405";"34";"制1其他变动";0;248.47644;0;292.10808;292.10808
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.12.00";"2RS-556色RC/R-部位 ";"28405";"36";"制2其他变动";0;62.11911;0;73.02702;73.02702
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.12.00";"2RS-556色RC/R-部位 ";"28405";"41";"制1折旧";0;103.53185;0;121.7117;121.7117
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.12.00";"2RS-556色RC/R-部位 ";"28421";"34";"制1其他变动";0;203.29896;0;238.99752;238.99752
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.12.00";"2RS-556色RC/R-部位 ";"28421";"36";"制2其他变动";0;50.82474;0;59.74938;59.74938
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.12.00";"2RS-556色RC/R-部位 ";"28421";"41";"制1折旧";0;84.7079;0;99.5823;99.5823
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.12.00";"2RS-556色RC/R-部位 ";"28521";"34";"制1其他变动";0;67.76628;0;79.66584;79.66584
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.12.00";"2RS-556色RC/R-部位 ";"28521";"36";"制2其他变动";0;16.94157;0;19.91646;19.91646
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.12.00";"2RS-556色RC/R-部位 ";"28521";"41";"制1折旧";0;28.23595;0;33.1941;33.1941
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.14.00";"2RS-556色RBS/L-部位 ";"28353";"34";"制1其他变动";0;68.3544;0;80.35716;80.35716
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.14.00";"2RS-556色RBS/L-部位 ";"28353";"36";"制2其他变动";0;17.0886;0;20.08929;20.08929
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.14.00";"2RS-556色RBS/L-部位 ";"28353";"41";"制1折旧";0;28.481;0;33.48215;33.48215
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.14.00";"2RS-556色RBS/L-部位 ";"28365";"34";"制1其他变动";0;51.2658;0;60.26784;60.26784
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.14.00";"2RS-556色RBS/L-部位 ";"28365";"36";"制2其他变动";0;12.81645;0;15.06696;15.06696
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.14.00";"2RS-556色RBS/L-部位 ";"28365";"41";"制1折旧";0;21.36075;0;25.1116;25.1116
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.14.00";"2RS-556色RBS/L-部位 ";"28376";"34";"制1其他变动";0;85.443;0;100.44648;100.44648
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.14.00";"2RS-556色RBS/L-部位 ";"28376";"36";"制2其他变动";0;21.36075;0;25.11162;25.11162
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.14.00";"2RS-556色RBS/L-部位 ";"28376";"41";"制1折旧";0;35.60125;0;41.8527;41.8527
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.14.00";"2RS-556色RBS/L-部位 ";"28387";"34";"制1其他变动";0;51.2658;0;60.26784;60.26784
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.14.00";"2RS-556色RBS/L-部位 ";"28387";"36";"制2其他变动";0;12.81645;0;15.06696;15.06696
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.14.00";"2RS-556色RBS/L-部位 ";"28387";"41";"制1折旧";0;21.36075;0;25.1116;25.1116
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.14.00";"2RS-556色RBS/L-部位 ";"28398";"34";"制1其他变动";0;51.2658;0;60.26784;60.26784
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.14.00";"2RS-556色RBS/L-部位 ";"28398";"36";"制2其他变动";0;12.81645;0;15.06696;15.06696
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.14.00";"2RS-556色RBS/L-部位 ";"28398";"41";"制1折旧";0;21.36075;0;25.1116;25.1116
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.14.00";"2RS-556色RBS/L-部位 ";"28413";"34";"制1其他变动";0;68.3544;0;80.35716;80.35716
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.14.00";"2RS-556色RBS/L-部位 ";"28413";"36";"制2其他变动";0;17.0886;0;20.08929;20.08929
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.14.00";"2RS-556色RBS/L-部位 ";"28413";"41";"制1折旧";0;28.481;0;33.48215;33.48215
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.14.00";"2RS-556色RBS/L-部位 ";"28424";"34";"制1其他变动";0;51.2658;0;60.26784;60.26784
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.14.00";"2RS-556色RBS/L-部位 ";"28424";"36";"制2其他变动";0;12.81645;0;15.06696;15.06696
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.14.00";"2RS-556色RBS/L-部位 ";"28424";"41";"制1折旧";0;21.36075;0;25.1116;25.1116
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.14.00";"2RS-556色RBS/L-部位 ";"28519";"34";"制1其他变动";0;34.1772;0;40.17864;40.17864
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.14.00";"2RS-556色RBS/L-部位 ";"28519";"36";"制2其他变动";0;8.5443;0;10.04466;10.04466
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.14.00";"2RS-556色RBS/L-部位 ";"28519";"41";"制1折旧";0;14.2405;0;16.7411;16.7411
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.14.00";"2RS-556色RBS/L-部位 ";"29192";"34";"制1其他变动";0;11.39244;0;13.39284;13.39284
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.14.00";"2RS-556色RBS/L-部位 ";"29192";"36";"制2其他变动";0;2.84811;0;3.34821;3.34821
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.14.00";"2RS-556色RBS/L-部位 ";"29192";"41";"制1折旧";0;4.74685;0;5.58035;5.58035
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.15.00";"2RS-556色RBS/R-部位 ";"28352";"34";"制1其他变动";0;68.3544;0;80.35716;80.35716
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.15.00";"2RS-556色RBS/R-部位 ";"28352";"36";"制2其他变动";0;17.0886;0;20.08929;20.08929
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.15.00";"2RS-556色RBS/R-部位 ";"28352";"41";"制1折旧";0;28.481;0;33.48215;33.48215
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.15.00";"2RS-556色RBS/R-部位 ";"28364";"34";"制1其他变动";0;51.2658;0;60.26784;60.26784
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.15.00";"2RS-556色RBS/R-部位 ";"28364";"36";"制2其他变动";0;12.81645;0;15.06696;15.06696
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.15.00";"2RS-556色RBS/R-部位 ";"28364";"41";"制1折旧";0;21.36075;0;25.1116;25.1116
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.15.00";"2RS-556色RBS/R-部位 ";"28375";"34";"制1其他变动";0;85.443;0;100.44648;100.44648
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.15.00";"2RS-556色RBS/R-部位 ";"28375";"36";"制2其他变动";0;21.36075;0;25.11162;25.11162
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.15.00";"2RS-556色RBS/R-部位 ";"28375";"41";"制1折旧";0;35.60125;0;41.8527;41.8527
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.15.00";"2RS-556色RBS/R-部位 ";"28386";"34";"制1其他变动";0;51.2658;0;60.26784;60.26784
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.15.00";"2RS-556色RBS/R-部位 ";"28386";"36";"制2其他变动";0;12.81645;0;15.06696;15.06696
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.15.00";"2RS-556色RBS/R-部位 ";"28386";"41";"制1折旧";0;21.36075;0;25.1116;25.1116
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.15.00";"2RS-556色RBS/R-部位 ";"28397";"34";"制1其他变动";0;51.2658;0;60.26784;60.26784
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.15.00";"2RS-556色RBS/R-部位 ";"28397";"36";"制2其他变动";0;12.81645;0;15.06696;15.06696
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.15.00";"2RS-556色RBS/R-部位 ";"28397";"41";"制1折旧";0;21.36075;0;25.1116;25.1116
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.15.00";"2RS-556色RBS/R-部位 ";"28411";"34";"制1其他变动";0;68.3544;0;80.35716;80.35716
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.15.00";"2RS-556色RBS/R-部位 ";"28411";"36";"制2其他变动";0;17.0886;0;20.08929;20.08929
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.15.00";"2RS-556色RBS/R-部位 ";"28411";"41";"制1折旧";0;28.481;0;33.48215;33.48215
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.15.00";"2RS-556色RBS/R-部位 ";"28423";"34";"制1其他变动";0;51.2658;0;60.26784;60.26784
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.15.00";"2RS-556色RBS/R-部位 ";"28423";"36";"制2其他变动";0;12.81645;0;15.06696;15.06696
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.15.00";"2RS-556色RBS/R-部位 ";"28423";"41";"制1折旧";0;21.36075;0;25.1116;25.1116
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.15.00";"2RS-556色RBS/R-部位 ";"28518";"34";"制1其他变动";0;34.1772;0;40.17864;40.17864
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.15.00";"2RS-556色RBS/R-部位 ";"28518";"36";"制2其他变动";0;8.5443;0;10.04466;10.04466
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.15.00";"2RS-556色RBS/R-部位 ";"28518";"41";"制1折旧";0;14.2405;0;16.7411;16.7411
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.15.00";"2RS-556色RBS/R-部位 ";"29191";"34";"制1其他变动";0;11.39244;0;13.39284;13.39284
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.15.00";"2RS-556色RBS/R-部位 ";"29191";"36";"制2其他变动";0;2.84811;0;3.34821;3.34821
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.15.00";"2RS-556色RBS/R-部位 ";"29191";"41";"制1折旧";0;4.74685;0;5.58035;5.58035
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.16.00";"2RS-556色FBC-R部位 ";"28351";"34";"制1其他变动";0;74341.95576;0;87396.14736;87396.14736
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.16.00";"2RS-556色FBC-R部位 ";"28351";"36";"制2其他变动";0;18585.48894;0;21849.03684;21849.03684
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.16.00";"2RS-556色FBC-R部位 ";"28351";"41";"制1折旧";0;30975.8149;0;36415.0614;36415.0614
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.16.00";"2RS-556色FBC-R部位 ";"28363";"34";"制1其他变动";0;18585.489;0;21849.03684;21849.03684
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.16.00";"2RS-556色FBC-R部位 ";"28363";"36";"制2其他变动";0;4646.37225;0;5462.25921;5462.25921
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.16.00";"2RS-556色FBC-R部位 ";"28363";"41";"制1折旧";0;7743.95375;0;9103.76535;9103.76535
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.16.00";"2RS-556色FBC-R部位 ";"28426";"34";"制1其他变动";0;18585.489;0;21849.03684;21849.03684
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.16.00";"2RS-556色FBC-R部位 ";"28426";"36";"制2其他变动";0;4646.37225;0;5462.25921;5462.25921
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.16.00";"2RS-556色FBC-R部位 ";"28426";"41";"制1折旧";0;7743.95375;0;9103.76535;9103.76535
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.16.00";"2RS-556色FBC-R部位 ";"28612";"34";"制1其他变动";0;37170.97788;0;43698.07368;43698.07368
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.16.00";"2RS-556色FBC-R部位 ";"28612";"36";"制2其他变动";0;9292.74447;0;10924.51842;10924.51842
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.16.00";"2RS-556色FBC-R部位 ";"28612";"41";"制1折旧";0;15487.90745;0;18207.5307;18207.5307
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.16.00";"2RS-556色FBC-R部位 ";"28677";"34";"制1其他变动";0;92927.44476;0;109245.18408;109245.18408
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.16.00";"2RS-556色FBC-R部位 ";"28677";"36";"制2其他变动";0;23231.86119;0;27311.29602;27311.29602
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.16.00";"2RS-556色FBC-R部位 ";"28677";"41";"制1折旧";0;38719.76865;0;45518.8267;45518.8267
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.16.00";"2RS-556色FBC-R部位 ";"28678";"34";"制1其他变动";0;74341.95576;0;87396.14736;87396.14736
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.16.00";"2RS-556色FBC-R部位 ";"28678";"36";"制2其他变动";0;18585.48894;0;21849.03684;21849.03684
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.16.00";"2RS-556色FBC-R部位 ";"28678";"41";"制1折旧";0;30975.8149;0;36415.0614;36415.0614
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.16.00";"2RS-556色FBC-R部位 ";"28739";"34";"制1其他变动";0;111512.93364;0;131094.22092;131094.22092
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.16.00";"2RS-556色FBC-R部位 ";"28739";"36";"制2其他变动";0;27878.23341;0;32773.55523;32773.55523
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.16.00";"2RS-556色FBC-R部位 ";"28739";"41";"制1折旧";0;46463.72235;0;54622.59205;54622.59205
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.16.00";"2RS-556色FBC-R部位 ";"28752";"34";"制1其他变动";0;40888.07568;0;48067.881;48067.881
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.16.00";"2RS-556色FBC-R部位 ";"28752";"36";"制2其他变动";0;10222.01892;0;12016.97025;12016.97025
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.16.00";"2RS-556色FBC-R部位 ";"28752";"41";"制1折旧";0;17036.6982;0;20028.28375;20028.28375
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.16.00";"2RS-556色FBC-R部位 ";"29195";"34";"制1其他变动";0;3717.0978;0;4369.80732;4369.80732
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.16.00";"2RS-556色FBC-R部位 ";"29195";"36";"制2其他变动";0;929.27445;0;1092.45183;1092.45183
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.16.00";"2RS-556色FBC-R部位 ";"29195";"41";"制1折旧";0;1548.79075;0;1820.75305;1820.75305
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.17.00";"2RS-556色AAR-部位 ";"28354";"34";"制1其他变动";0;62.51196;0;73.48884;73.48884
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.17.00";"2RS-556色AAR-部位 ";"28354";"36";"制2其他变动";0;15.62799;0;18.37221;18.37221
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.17.00";"2RS-556色AAR-部位 ";"28354";"41";"制1折旧";0;26.04665;0;30.62035;30.62035
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.17.00";"2RS-556色AAR-部位 ";"28366";"34";"制1其他变动";0;62.51196;0;73.48884;73.48884
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.17.00";"2RS-556色AAR-部位 ";"28366";"36";"制2其他变动";0;15.62799;0;18.37221;18.37221
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.17.00";"2RS-556色AAR-部位 ";"28366";"41";"制1折旧";0;26.04665;0;30.62035;30.62035
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.17.00";"2RS-556色AAR-部位 ";"28377";"34";"制1其他变动";0;62.51196;0;73.48884;73.48884
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.17.00";"2RS-556色AAR-部位 ";"28377";"36";"制2其他变动";0;15.62799;0;18.37221;18.37221
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.17.00";"2RS-556色AAR-部位 ";"28377";"41";"制1折旧";0;26.04665;0;30.62035;30.62035
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.17.00";"2RS-556色AAR-部位 ";"28388";"34";"制1其他变动";0;31.25604;0;36.74448;36.74448
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.17.00";"2RS-556色AAR-部位 ";"28388";"36";"制2其他变动";0;7.81401;0;9.18612;9.18612
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.17.00";"2RS-556色AAR-部位 ";"28388";"41";"制1折旧";0;13.02335;0;15.3102;15.3102
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.17.00";"2RS-556色AAR-部位 ";"28399";"34";"制1其他变动";0;62.51196;0;73.48884;73.48884
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.17.00";"2RS-556色AAR-部位 ";"28399";"36";"制2其他变动";0;15.62799;0;18.37221;18.37221
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.17.00";"2RS-556色AAR-部位 ";"28399";"41";"制1折旧";0;26.04665;0;30.62035;30.62035
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.17.00";"2RS-556色AAR-部位 ";"28414";"34";"制1其他变动";0;62.51196;0;73.48884;73.48884
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.17.00";"2RS-556色AAR-部位 ";"28414";"36";"制2其他变动";0;15.62799;0;18.37221;18.37221
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.17.00";"2RS-556色AAR-部位 ";"28414";"41";"制1折旧";0;26.04665;0;30.62035;30.62035
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.17.00";"2RS-556色AAR-部位 ";"28425";"34";"制1其他变动";0;62.51196;0;73.48884;73.48884
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.17.00";"2RS-556色AAR-部位 ";"28425";"36";"制2其他变动";0;15.62799;0;18.37221;18.37221
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.17.00";"2RS-556色AAR-部位 ";"28425";"41";"制1折旧";0;26.04665;0;30.62035;30.62035
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.17.00";"2RS-556色AAR-部位 ";"28520";"34";"制1其他变动";0;31.25604;0;36.74448;36.74448
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.17.00";"2RS-556色AAR-部位 ";"28520";"36";"制2其他变动";0;7.81401;0;9.18612;9.18612
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.17.00";"2RS-556色AAR-部位 ";"28520";"41";"制1折旧";0;13.02335;0;15.3102;15.3102
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.17.00";"2RS-556色AAR-部位 ";"29194";"34";"制1其他变动";0;2.08368;0;2.44968;2.44968
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.17.00";"2RS-556色AAR-部位 ";"29194";"36";"制2其他变动";0;.52092;0;.61242;.61242
2009;6;"1000";"宁波提爱思(加工区）";"2.02.05.17.00";"2RS-556色AAR-部位 ";"29194";"41";"制1折旧";0;.8682;0;1.0207;1.0207
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.02.00";"2RW-690色FB/L部位 ";"26758";"34";"制1其他变动";0;4979.41428;0;5853.78216;5853.78216
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.02.00";"2RW-690色FB/L部位 ";"26758";"36";"制2其他变动";0;1244.85357;0;1463.44554;1463.44554
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.02.00";"2RW-690色FB/L部位 ";"26758";"41";"制1折旧";0;2074.75595;0;2439.0759;2439.0759
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.02.00";"2RW-690色FB/L部位 ";"28182";"34";"制1其他变动";0;7054.17012;0;8292.85812;8292.85812
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.02.00";"2RW-690色FB/L部位 ";"28182";"36";"制2其他变动";0;1763.54253;0;2073.21453;2073.21453
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.02.00";"2RW-690色FB/L部位 ";"28182";"41";"制1折旧";0;2939.23755;0;3455.35755;3455.35755
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.02.00";"2RW-690色FB/L部位 ";"28193";"34";"制1其他变动";0;4149.5118;0;4878.1518;4878.1518
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.02.00";"2RW-690色FB/L部位 ";"28193";"36";"制2其他变动";0;1037.37795;0;1219.53795;1219.53795
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.02.00";"2RW-690色FB/L部位 ";"28193";"41";"制1折旧";0;1728.96325;0;2032.56325;2032.56325
2009;6;"1000";"宁波提爱思(加工区）";"2.14.12.02.00";"2RW-690色FB/L部位 ";"28236";"34";"制1其他变动";0;2904.65832;0;3414.70632;3414.70632
