#def REPORTPATH=$/QAD Addons/BI Report/xxpcwoiw
#def :end
"年份";"期间";"地点代码";"地点说明";"父件代码";"父件说明";"加工单";"子件代码";"子件说明";"领料数量";"过程加工单"
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33342";"8.02.15.03";"T104000-0000-0130-01 2RS-树脂扣，L=130";-162;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33342";"8.02.15.04";"81121-TA08-A210-23-0000 2RS-树脂扣，H25.1 X L90";-324;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33342";"8.02.16.01";"81121-STK9-A110-22-0000 2RS-不织布 H30 X L240";-324;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33342";"8.02.16.02";"81121-STK9-A110-21-0000 2RS-不织布 H30 X L545";-324;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33342";"8.02.23.02";"4102398-S870-A802 2RS-2号商标，NH556L";-162;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33342";"8.02.27.01";"Z42101-00040-0580-25 2RS-1号魔术贴";-324;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33400";"3.02.05.03.00";"2RS-556-牛皮裁片FB/R组合 ";-6;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33400";"4.02.05.03.03.00";"FBRA11KC--STK9RK 2RS-556色FB/R-3牛皮裁片";-10;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33400";"7.A1-FBR.556";"ZQ-S91组合FBR.566 ";-6;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33400";"8.02.14.01";"81121-STK9-A000-KW-0001 2RS-1号力布，R，JF";-6;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33400";"8.02.14.02";"81121-STK9-A000-KX-0001 2RS-2号力布，R，JE";-6;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33400";"8.02.15.01";"T104000-0000-0035-01 2RS-树脂扣，L=35";-18;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33400";"8.02.15.02";"T104000-0000-0025-01 2RS-树脂扣，L=25";-36;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33400";"8.02.15.03";"T104000-0000-0130-01 2RS-树脂扣，L=130";-6;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33400";"8.02.15.04";"81121-TA08-A210-23-0000 2RS-树脂扣，H25.1 X L90";-12;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33400";"8.02.16.01";"81121-STK9-A110-22-0000 2RS-不织布 H30 X L240";-12;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33400";"8.02.16.02";"81121-STK9-A110-21-0000 2RS-不织布 H30 X L545";-12;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33400";"8.02.23.02";"4102398-S870-A802 2RS-2号商标，NH556L";-6;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33400";"8.02.27.01";"Z42101-00040-0580-25 2RS-1号魔术贴";-12;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33401";"3.02.05.03.00";"2RS-556-牛皮裁片FB/R组合 ";-157;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33401";"4.02.05.03.04.00";"FBRA11KD--STK9RK 2RS-556色FB/R-4牛皮裁片";-18;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33401";"7.A1-FBR.556";"ZQ-S91组合FBR.566 ";-157;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33401";"8.02.14.01";"81121-STK9-A000-KW-0001 2RS-1号力布，R，JF";-157;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33401";"8.02.14.02";"81121-STK9-A000-KX-0001 2RS-2号力布，R，JE";-157;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33401";"8.02.15.01";"T104000-0000-0035-01 2RS-树脂扣，L=35";-471;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33401";"8.02.15.02";"T104000-0000-0025-01 2RS-树脂扣，L=25";-942;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33401";"8.02.15.03";"T104000-0000-0130-01 2RS-树脂扣，L=130";-157;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33401";"8.02.15.04";"81121-TA08-A210-23-0000 2RS-树脂扣，H25.1 X L90";-314;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33401";"8.02.16.01";"81121-STK9-A110-22-0000 2RS-不织布 H30 X L240";-314;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33401";"8.02.16.02";"81121-STK9-A110-21-0000 2RS-不织布 H30 X L545";-314;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33401";"8.02.23.02";"4102398-S870-A802 2RS-2号商标，NH556L";-157;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33401";"8.02.27.01";"Z42101-00040-0580-25 2RS-1号魔术贴";-314;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33727";"3.02.05.03.00";"2RS-556-牛皮裁片FB/R组合 ";-108;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33727";"4.02.05.03.06.00";"FBRA11KF--STK9RK 2RS-556色FB/R-6牛皮裁片";-20;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33727";"7.A1-FBR.556";"ZQ-S91组合FBR.566 ";-108;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33727";"8.02.14.01";"81121-STK9-A000-KW-0001 2RS-1号力布，R，JF";-108;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33727";"8.02.14.02";"81121-STK9-A000-KX-0001 2RS-2号力布，R，JE";-108;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33727";"8.02.15.01";"T104000-0000-0035-01 2RS-树脂扣，L=35";-324;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33727";"8.02.15.02";"T104000-0000-0025-01 2RS-树脂扣，L=25";-648;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33727";"8.02.15.03";"T104000-0000-0130-01 2RS-树脂扣，L=130";-108;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33727";"8.02.15.04";"81121-TA08-A210-23-0000 2RS-树脂扣，H25.1 X L90";-216;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33727";"8.02.16.01";"81121-STK9-A110-22-0000 2RS-不织布 H30 X L240";-216;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33727";"8.02.16.02";"81121-STK9-A110-21-0000 2RS-不织布 H30 X L545";-216;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33727";"8.02.27.01";"Z42101-00040-0580-25 2RS-1号魔术贴";-216;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33745";"3.02.05.03.00";"2RS-556-牛皮裁片FB/R组合 ";-6;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33745";"4.02.05.03.07.00";"FBRA12KG--STK9RK01 2RS-556色FB/R-7牛皮裁片";-4;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33745";"7.A1-FBR.556";"ZQ-S91组合FBR.566 ";-6;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33745";"8.02.14.01";"81121-STK9-A000-KW-0001 2RS-1号力布，R，JF";-6;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33745";"8.02.14.02";"81121-STK9-A000-KX-0001 2RS-2号力布，R，JE";-6;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33745";"8.02.15.01";"T104000-0000-0035-01 2RS-树脂扣，L=35";-18;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33745";"8.02.15.02";"T104000-0000-0025-01 2RS-树脂扣，L=25";-36;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33745";"8.02.15.03";"T104000-0000-0130-01 2RS-树脂扣，L=130";-6;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33745";"8.02.15.04";"81121-TA08-A210-23-0000 2RS-树脂扣，H25.1 X L90";-12;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33745";"8.02.16.01";"81121-STK9-A110-22-0000 2RS-不织布 H30 X L240";-12;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33745";"8.02.16.02";"81121-STK9-A110-21-0000 2RS-不织布 H30 X L545";-12;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33745";"8.02.23.02";"4102398-S870-A802 2RS-2号商标，NH556L";-6;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33745";"8.02.27.01";"Z42101-00040-0580-25 2RS-1号魔术贴";-12;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33757";"3.02.05.03.00";"2RS-556-牛皮裁片FB/R组合 ";-125;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33757";"4.02.05.03.08.00";"FBRA13KH--STK9MP 2RS-556色FB/R-8牛皮裁片";-13;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33757";"7.A1-FBR.556";"ZQ-S91组合FBR.566 ";-151;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33757";"8.02.14.01";"81121-STK9-A000-KW-0001 2RS-1号力布，R，JF";-146;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33757";"8.02.14.02";"81121-STK9-A000-KX-0001 2RS-2号力布，R，JE";-121;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33757";"8.02.15.01";"T104000-0000-0035-01 2RS-树脂扣，L=35";-342;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33757";"8.02.15.03";"T104000-0000-0130-01 2RS-树脂扣，L=130";-114;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33757";"8.02.15.04";"81121-TA08-A210-23-0000 2RS-树脂扣，H25.1 X L90";-228;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33757";"8.02.16.01";"81121-STK9-A110-22-0000 2RS-不织布 H30 X L240";-228;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33757";"8.02.16.02";"81121-STK9-A110-21-0000 2RS-不织布 H30 X L545";-228;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"33757";"8.02.27.01";"Z42101-00040-0580-25 2RS-1号魔术贴";-228;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"36287";"3.02.05.03.00";"2RS-556-牛皮裁片FB/R组合 ";-12;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"36287";"4.02.05.03.05.00";"FBRA11KE--STK9RK 2RS-556色FB/R-5牛皮裁片";-3;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"36287";"7.A1-FBR.556";"ZQ-S91组合FBR.566 ";-12;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"36287";"8.02.14.01";"81121-STK9-A000-KW-0001 2RS-1号力布，R，JF";-12;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"36287";"8.02.14.02";"81121-STK9-A000-KX-0001 2RS-2号力布，R，JE";-12;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"36287";"8.02.15.01";"T104000-0000-0035-01 2RS-树脂扣，L=35";-36;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"36287";"8.02.15.02";"T104000-0000-0025-01 2RS-树脂扣，L=25";-72;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"36287";"8.02.15.03";"T104000-0000-0130-01 2RS-树脂扣，L=130";-12;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"36287";"8.02.15.04";"81121-TA08-A210-23-0000 2RS-树脂扣，H25.1 X L90";-24;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"36287";"8.02.16.01";"81121-STK9-A110-22-0000 2RS-不织布 H30 X L240";-24;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"36287";"8.02.16.02";"81121-STK9-A110-21-0000 2RS-不织布 H30 X L545";-24;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"36287";"8.02.23.02";"4102398-S870-A802 2RS-2号商标，NH556L";-6;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.03.00";"2RS-556色FB/R-部位 ";"36287";"8.02.27.01";"Z42101-00040-0580-25 2RS-1号魔术贴";-24;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"33286";"3.02.05.05.00";"2RS-556-牛皮裁片FC/L组合 ";-42;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"33286";"4.02.05.05.01.00";"FCLA11KA--STK9RK 2RS-556色FC/L-1牛皮裁片";-6;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"33286";"7.A1-FCL.556";"ZQ-S91组合FCL.566 ";-42;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"33286";"8.02.15.02";"T104000-0000-0025-01 2RS-树脂扣，L=25";-84;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"33286";"8.02.15.12";"T104000-0000-0060-01 2RS-树脂扣，L=60";-168;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"33286";"8.02.15.14";"T120000-0000-0300-01 2RS-树脂扣，L=300";-42;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"33286";"8.02.15.16";"81131-TC08-P610-21-0000 2RS-树脂扣，H22.5X L298";-42;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"33286";"8.02.16.06";"81131-STK9-A110-22-0000 2RS-不织布 H40 X L270";-84;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"33286";"8.02.16.07";"81131-STK9-A110-21-0000 2RS-不织布 H35 X L415";-84;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"33286";"8.02.22.02";"Z42501-00135-0580-20 2RS-松紧带,W20XL135,556L";-42;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"33286";"8.02.27.02";"Z42101-00050-0580-25 2RS-2号魔术贴";-84;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"33333";"3.02.05.05.00";"2RS-556-牛皮裁片FC/L组合 ";-60;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"33333";"4.02.05.05.03.00";"FCLA11KC--STK9RK 2RS-556色FC/L-3牛皮裁片";-5;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"33333";"7.A1-FCL.556";"ZQ-S91组合FCL.566 ";-60;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"33333";"8.02.15.02";"T104000-0000-0025-01 2RS-树脂扣，L=25";-120;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"33333";"8.02.15.12";"T104000-0000-0060-01 2RS-树脂扣，L=60";-240;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"33333";"8.02.15.14";"T120000-0000-0300-01 2RS-树脂扣，L=300";-60;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"33333";"8.02.15.16";"81131-TC08-P610-21-0000 2RS-树脂扣，H22.5X L298";-60;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"33333";"8.02.16.06";"81131-STK9-A110-22-0000 2RS-不织布 H40 X L270";-120;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"33333";"8.02.16.07";"81131-STK9-A110-21-0000 2RS-不织布 H35 X L415";-120;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"33333";"8.02.22.02";"Z42501-00135-0580-20 2RS-松紧带,W20XL135,556L";-60;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"33333";"8.02.27.02";"Z42101-00050-0580-25 2RS-2号魔术贴";-120;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"33348";"3.02.05.05.00";"2RS-556-牛皮裁片FC/L组合 ";-90;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"33348";"4.02.05.05.04.00";"FCLA11KD--STK9RK 2RS-556色FC/L-4牛皮裁片";-2;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"33348";"7.A1-FCL.556";"ZQ-S91组合FCL.566 ";-90;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"33348";"8.02.15.02";"T104000-0000-0025-01 2RS-树脂扣，L=25";-180;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"33348";"8.02.15.12";"T104000-0000-0060-01 2RS-树脂扣，L=60";-360;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"33348";"8.02.15.14";"T120000-0000-0300-01 2RS-树脂扣，L=300";-90;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"33348";"8.02.15.16";"81131-TC08-P610-21-0000 2RS-树脂扣，H22.5X L298";-90;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"33348";"8.02.16.06";"81131-STK9-A110-22-0000 2RS-不织布 H40 X L270";-180;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"33348";"8.02.16.07";"81131-STK9-A110-21-0000 2RS-不织布 H35 X L415";-180;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"33348";"8.02.22.02";"Z42501-00135-0580-20 2RS-松紧带,W20XL135,556L";-90;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"33348";"8.02.27.02";"Z42101-00050-0580-25 2RS-2号魔术贴";-180;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"33357";"3.02.05.05.00";"2RS-556-牛皮裁片FC/L组合 ";-66;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"33357";"4.02.05.05.05.00";"FCLA11KE--STK9RK 2RS-556色FC/L-5牛皮裁片";-6;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"33357";"7.A1-FCL.556";"ZQ-S91组合FCL.566 ";-66;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"33357";"8.02.15.02";"T104000-0000-0025-01 2RS-树脂扣，L=25";-132;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"33357";"8.02.15.12";"T104000-0000-0060-01 2RS-树脂扣，L=60";-264;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"33357";"8.02.15.14";"T120000-0000-0300-01 2RS-树脂扣，L=300";-66;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"33357";"8.02.15.16";"81131-TC08-P610-21-0000 2RS-树脂扣，H22.5X L298";-66;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"33357";"8.02.16.06";"81131-STK9-A110-22-0000 2RS-不织布 H40 X L270";-132;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"33357";"8.02.16.07";"81131-STK9-A110-21-0000 2RS-不织布 H35 X L415";-132;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"33357";"8.02.22.02";"Z42501-00135-0580-20 2RS-松紧带,W20XL135,556L";-66;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"33357";"8.02.27.02";"Z42101-00050-0580-25 2RS-2号魔术贴";-132;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"33407";"3.02.05.05.00";"2RS-556-牛皮裁片FC/L组合 ";-103;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"33407";"4.02.05.05.06.00";"FCLA11KF--STK9RK 2RS-556色FC/L-6牛皮裁片";-4;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"33407";"7.A1-FCL.556";"ZQ-S91组合FCL.566 ";-103;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"33407";"8.02.15.02";"T104000-0000-0025-01 2RS-树脂扣，L=25";-206;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"33407";"8.02.15.12";"T104000-0000-0060-01 2RS-树脂扣，L=60";-412;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"33407";"8.02.15.14";"T120000-0000-0300-01 2RS-树脂扣，L=300";-103;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"33407";"8.02.15.16";"81131-TC08-P610-21-0000 2RS-树脂扣，H22.5X L298";-103;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"33407";"8.02.16.06";"81131-STK9-A110-22-0000 2RS-不织布 H40 X L270";-206;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"33407";"8.02.16.07";"81131-STK9-A110-21-0000 2RS-不织布 H35 X L415";-206;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"33407";"8.02.22.02";"Z42501-00135-0580-20 2RS-松紧带,W20XL135,556L";-103;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"33407";"8.02.27.02";"Z42101-00050-0580-25 2RS-2号魔术贴";-206;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"33730";"3.02.05.05.00";"2RS-556-牛皮裁片FC/L组合 ";-96;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"33730";"7.A1-FCL.556";"ZQ-S91组合FCL.566 ";-96;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"33730";"8.02.15.02";"T104000-0000-0025-01 2RS-树脂扣，L=25";-192;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"33730";"8.02.15.12";"T104000-0000-0060-01 2RS-树脂扣，L=60";-384;""
2009;7;"1000";"宁波提爱思(加工区）";"2.02.05.05.00";"2RS-556色FC/L-部位 ";"33730";"8.02.15.14";"T120000-0000-0300-01 2RS-树脂扣，L=300";-96;""
