#def REPORTPATH=$/QAD Addons/BI Report/xxpcwips
#def :end
年;期;地点;;父零件;;;子零件;;;成本要素;;合计;;;第1次;;
份;间;代码;说明;代码;说明;加工单;代码;说明;用量;代码;说明;领料均成;领料总成;入库总成;领料均成;领料总成;入库总成
2009;6;1000;宁波提爱思(加工区）;2.02.05.17.00;2RS-556色AAR-部位 ;28520;7.A0-RRCA.556;ZQ-S91组合AAR.556 ;30;35;品质其他变动;.3225016155;9.675048465;9.675048465;.3225016155;9.675048465;9.675048465
2009;6;1000;宁波提爱思(加工区）;2.02.05.17.00;2RS-556色AAR-部位 ;28520;7.A0-RRCA.556;ZQ-S91组合AAR.556 ;30;36;制2其他变动;.0932076892;2.796230676;2.796230676;.0932076892;2.796230676;2.796230676
2009;6;1000;宁波提爱思(加工区）;2.02.05.17.00;2RS-556色AAR-部位 ;28520;7.A0-RRCA.556;ZQ-S91组合AAR.556 ;30;41;制1折旧;.5990501431;17.971504293;17.971504293;.5990501431;17.971504293;17.971504293
2009;6;1000;宁波提爱思(加工区）;2.02.05.17.00;2RS-556色AAR-部位 ;28520;7.A0-RRCA.556;ZQ-S91组合AAR.556 ;30;42;品质折旧;.0563062168;1.689186504;1.689186504;.0563062168;1.689186504;1.689186504
2009;6;1000;宁波提爱思(加工区）;2.02.05.17.00;2RS-556色AAR-部位 ;28520;7.A0-RRCA.556;ZQ-S91组合AAR.556 ;30;43;制2折旧;.388592638;11.65777914;11.65777914;.388592638;11.65777914;11.65777914
2009;6;1000;宁波提爱思(加工区）;2.02.05.17.00;2RS-556色AAR-部位 ;28520;7.A0-RRCA.556;ZQ-S91组合AAR.556 ;30;44;制1其他固定;.3188225562;9.564676686;9.564676686;.3188225562;9.564676686;9.564676686
2009;6;1000;宁波提爱思(加工区）;2.02.05.17.00;2RS-556色AAR-部位 ;29194;7.A0-RRCA.556;ZQ-S91组合AAR.556 ;2;1;直接材料;11.6560736196;23.3121472392;23.3121472392;11.6560736196;23.3121472392;23.3121472392
2009;6;1000;宁波提爱思(加工区）;2.02.05.17.00;2RS-556色AAR-部位 ;29194;7.A0-RRCA.556;ZQ-S91组合AAR.556 ;2;21;制1人工;.2199065849;.4398131698;.4398131698;.2199065849;.4398131698;.4398131698
2009;6;1000;宁波提爱思(加工区）;2.02.05.17.00;2RS-556色AAR-部位 ;29194;7.A0-RRCA.556;ZQ-S91组合AAR.556 ;2;22;品质人工;.0046752556;.0093505112;.0093505112;.0046752556;.0093505112;.0093505112
2009;6;1000;宁波提爱思(加工区）;2.02.05.17.00;2RS-556色AAR-部位 ;29194;7.A0-RRCA.556;ZQ-S91组合AAR.556 ;2;23;制2人工;.1735558487;.3471116974;.3471116974;.1735558487;.3471116974;.3471116974
2009;6;1000;宁波提爱思(加工区）;2.02.05.17.00;2RS-556色AAR-部位 ;29194;7.A0-RRCA.556;ZQ-S91组合AAR.556 ;2;24;制1福利费;.0802639059;.1605278118;.1605278118;.0802639059;.1605278118;.1605278118
2009;6;1000;宁波提爱思(加工区）;2.02.05.17.00;2RS-556色AAR-部位 ;29194;7.A0-RRCA.556;ZQ-S91组合AAR.556 ;2;25;品质福利费;.043290818;.086581636;.086581636;.043290818;.086581636;.086581636
2009;6;1000;宁波提爱思(加工区）;2.02.05.17.00;2RS-556色AAR-部位 ;29194;7.A0-RRCA.556;ZQ-S91组合AAR.556 ;2;26;制2福利费;.0093505317;.0187010634;.0187010634;.0093505317;.0187010634;.0187010634
2009;6;1000;宁波提爱思(加工区）;2.02.05.17.00;2RS-556色AAR-部位 ;29194;7.A0-RRCA.556;ZQ-S91组合AAR.556 ;2;34;制1其他变动;.1202921472;.2405842944;.2405842944;.1202921472;.2405842944;.2405842944
2009;6;1000;宁波提爱思(加工区）;2.02.05.17.00;2RS-556色AAR-部位 ;29194;7.A0-RRCA.556;ZQ-S91组合AAR.556 ;2;35;品质其他变动;.3225016155;.645003231;.645003231;.3225016155;.645003231;.645003231
2009;6;1000;宁波提爱思(加工区）;2.02.05.17.00;2RS-556色AAR-部位 ;29194;7.A0-RRCA.556;ZQ-S91组合AAR.556 ;2;36;制2其他变动;.0932076892;.1864153784;.1864153784;.0932076892;.1864153784;.1864153784
2009;6;1000;宁波提爱思(加工区）;2.02.05.17.00;2RS-556色AAR-部位 ;29194;7.A0-RRCA.556;ZQ-S91组合AAR.556 ;2;41;制1折旧;.5990501431;1.1981002862;1.1981002862;.5990501431;1.1981002862;1.1981002862
2009;6;1000;宁波提爱思(加工区）;2.02.05.17.00;2RS-556色AAR-部位 ;29194;7.A0-RRCA.556;ZQ-S91组合AAR.556 ;2;42;品质折旧;.0563062168;.1126124336;.1126124336;.0563062168;.1126124336;.1126124336
2009;6;1000;宁波提爱思(加工区）;2.02.05.17.00;2RS-556色AAR-部位 ;29194;7.A0-RRCA.556;ZQ-S91组合AAR.556 ;2;43;制2折旧;.388592638;.777185276;.777185276;.388592638;.777185276;.777185276
2009;6;1000;宁波提爱思(加工区）;2.02.05.17.00;2RS-556色AAR-部位 ;29194;7.A0-RRCA.556;ZQ-S91组合AAR.556 ;2;44;制1其他固定;.3188225562;.6376451124;.6376451124;.3188225562;.6376451124;.6376451124
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;26758;3.14.12.02.00;2RW-690牛皮裁片FB/L组合 ;72;1;直接材料;63.0170056497;4537.2244067784;4537.2244067784;63.0170056497;4537.2244067784;4537.2244067784
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;26758;3.14.12.02.00;2RW-690牛皮裁片FB/L组合 ;72;21;制1人工;2.6868325085;193.451940612;193.451940612;2.6868325085;193.451940612;193.451940612
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;26758;3.14.12.02.00;2RW-690牛皮裁片FB/L组合 ;72;22;品质人工;.0571226328;4.1128295616;4.1128295616;.0571226328;4.1128295616;4.1128295616
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;26758;3.14.12.02.00;2RW-690牛皮裁片FB/L组合 ;72;23;制2人工;2.1205163955;152.677180476;152.677180476;2.1205163955;152.677180476;152.677180476
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;26758;3.14.12.02.00;2RW-690牛皮裁片FB/L组合 ;72;24;制1福利费;.9806695932;70.6082107104;70.6082107104;.9806695932;70.6082107104;70.6082107104
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;26758;3.14.12.02.00;2RW-690牛皮裁片FB/L组合 ;72;25;品质福利费;.5289299887;38.0829591864;38.0829591864;.5289299887;38.0829591864;38.0829591864
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;26758;3.14.12.02.00;2RW-690牛皮裁片FB/L组合 ;72;26;制2福利费;.1142452655;8.225659116;8.225659116;.1142452655;8.225659116;8.225659116
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;26758;3.14.12.02.00;2RW-690牛皮裁片FB/L组合 ;72;34;制1其他变动;.2729357288;19.6513724736;19.6513724736;.2729357288;19.6513724736;19.6513724736
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;26758;3.14.12.02.00;2RW-690牛皮裁片FB/L组合 ;72;35;品质其他变动;.7317370508;52.6850676576;52.6850676576;.7317370508;52.6850676576;52.6850676576
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;26758;3.14.12.02.00;2RW-690牛皮裁片FB/L组合 ;72;36;制2其他变动;.2114827345;15.226756884;15.226756884;.2114827345;15.226756884;15.226756884
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;26758;3.14.12.02.00;2RW-690牛皮裁片FB/L组合 ;72;41;制1折旧;1.3592092542;97.8630663024;97.8630663024;1.3592092542;97.8630663024;97.8630663024
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;26758;3.14.12.02.00;2RW-690牛皮裁片FB/L组合 ;72;42;品质折旧;.1277554802;9.1983945744;9.1983945744;.1277554802;9.1983945744;9.1983945744
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;26758;3.14.12.02.00;2RW-690牛皮裁片FB/L组合 ;72;43;制2折旧;.8816936497;63.4819427784;63.4819427784;.8816936497;63.4819427784;63.4819427784
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;26758;3.14.12.02.00;2RW-690牛皮裁片FB/L组合 ;72;44;制1其他固定;.7233894915;52.084043388;52.084043388;.7233894915;52.084043388;52.084043388
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;26758;7.A1-FBL.690;2RW-S91组合FBL.690 ;72;1;直接材料;4.3857491289;315.7739372808;315.7739372808;4.3857491289;315.7739372808;315.7739372808
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;26758;7.A1-FBL.690;2RW-S91组合FBL.690 ;72;21;制1人工;.0827436818;5.9575450896;5.9575450896;.0827436818;5.9575450896;5.9575450896
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;26758;7.A1-FBL.690;2RW-S91组合FBL.690 ;72;22;品质人工;.0017591521;.1266589512;.1266589512;.0017591521;.1266589512;.1266589512
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;26758;7.A1-FBL.690;2RW-S91组合FBL.690 ;72;23;制2人工;.0653034146;4.7018458512;4.7018458512;.0653034146;4.7018458512;4.7018458512
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;26758;7.A1-FBL.690;2RW-S91组合FBL.690 ;72;24;制1福利费;.0302006969;2.1744501768;2.1744501768;.0302006969;2.1744501768;2.1744501768
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;26758;7.A1-FBL.690;2RW-S91组合FBL.690 ;72;25;品质福利费;.0162889315;1.172803068;1.172803068;.0162889315;1.172803068;1.172803068
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;26758;7.A1-FBL.690;2RW-S91组合FBL.690 ;72;26;制2福利费;.0035182927;.2533170744;.2533170744;.0035182927;.2533170744;.2533170744
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;26758;7.A1-FBL.690;2RW-S91组合FBL.690 ;72;34;制1其他变动;.0452613937;3.2588203464;3.2588203464;.0452613937;3.2588203464;3.2588203464
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;26758;7.A1-FBL.690;2RW-S91组合FBL.690 ;72;35;品质其他变动;.1213452033;8.7368546376;8.7368546376;.1213452033;8.7368546376;8.7368546376
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;26758;7.A1-FBL.690;2RW-S91组合FBL.690 ;72;36;制2其他变动;.0350705459;2.5250793048;2.5250793048;.0350705459;2.5250793048;2.5250793048
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;26758;7.A1-FBL.690;2RW-S91组合FBL.690 ;72;41;制1折旧;.2253999884;16.2287991648;16.2287991648;.2253999884;16.2287991648;16.2287991648
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;26758;7.A1-FBL.690;2RW-S91组合FBL.690 ;72;42;品质折旧;.0211859117;1.5253856424;1.5253856424;.0211859117;1.5253856424;1.5253856424
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;26758;7.A1-FBL.690;2RW-S91组合FBL.690 ;72;43;制2折旧;.1462127642;10.5273190224;10.5273190224;.1462127642;10.5273190224;10.5273190224
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;26758;7.A1-FBL.690;2RW-S91组合FBL.690 ;72;44;制1其他固定;.1199609059;8.6371852248;8.6371852248;.1199609059;8.6371852248;8.6371852248
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;26758;8.02.14.03;81521-STK9-A000-KW-0001 2RS-3号力布，L，JH;72;1;直接材料;5.5999858307;403.1989798104;403.1989798104;5.5999858307;403.1989798104;403.1989798104
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;26758;8.02.14.04;81521-STK9-A000-KX-0001 2RS-4号力布，L JG;72;1;直接材料;5.2879337094;380.7312270768;380.7312270768;5.2879337094;380.7312270768;380.7312270768
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;26758;8.02.15.01;T104000-0000-0035-01 2RS-树脂扣，L=35;216;1;直接材料;.1439795683;31.0995867528;31.0995867528;.1439795683;31.0995867528;31.0995867528
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;26758;8.02.15.02;T104000-0000-0025-01 2RS-树脂扣，L=25;432;1;直接材料;.1286276892;55.5671617344;55.5671617344;.1286276892;55.5671617344;55.5671617344
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;26758;8.02.15.03;T104000-0000-0130-01 2RS-树脂扣，L=130;72;1;直接材料;.2269149369;16.3378754568;16.3378754568;.2269149369;16.3378754568;16.3378754568
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;26758;8.02.15.04;81121-TA08-A210-23-0000 2RS-树脂扣，H25.1 X L90;144;1;直接材料;.3286930984;47.3318061696;47.3318061696;.3286930984;47.3318061696;47.3318061696
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;26758;8.02.16.01;81121-STK9-A110-22-0000 2RS-不织布 H30 X L240;144;1;直接材料;.5001807734;72.0260313696;72.0260313696;.5001807734;72.0260313696;72.0260313696
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;26758;8.02.16.02;81121-STK9-A110-21-0000 2RS-不织布 H30 X L545;144;1;直接材料;.9681559134;139.4144515296;139.4144515296;.9681559134;139.4144515296;139.4144515296
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;26758;8.02.23.02;4102398-S870-A802 2RS-2号商标，NH556L;72;1;直接材料;.97967;70.53624;70.53624;.97967;70.53624;70.53624
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;26758;8.02.26.03;2RS机种3号双克线衬布 D15481-01178-0020;864;1;直接材料;.1642649049;141.9248778336;141.9248778336;.1642649049;141.9248778336;141.9248778336
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;26758;8.02.27.01;Z42101-00040-0580-25 2RS-1号魔术贴;144;1;直接材料;.2107844486;30.3529605984;30.3529605984;.2107844486;30.3529605984;30.3529605984
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;28182;3.14.12.02.00;2RW-690牛皮裁片FB/L组合 ;102;1;直接材料;63.0170056497;6427.7345762694;6427.7345762694;63.0170056497;6427.7345762694;6427.7345762694
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;28182;3.14.12.02.00;2RW-690牛皮裁片FB/L组合 ;102;21;制1人工;2.6868325085;274.056915867;274.056915867;2.6868325085;274.056915867;274.056915867
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;28182;3.14.12.02.00;2RW-690牛皮裁片FB/L组合 ;102;22;品质人工;.0571226328;5.8265085456;5.8265085456;.0571226328;5.8265085456;5.8265085456
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;28182;3.14.12.02.00;2RW-690牛皮裁片FB/L组合 ;102;23;制2人工;2.1205163955;216.292672341;216.292672341;2.1205163955;216.292672341;216.292672341
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;28182;3.14.12.02.00;2RW-690牛皮裁片FB/L组合 ;102;24;制1福利费;.9806695932;100.0282985064;100.0282985064;.9806695932;100.0282985064;100.0282985064
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;28182;3.14.12.02.00;2RW-690牛皮裁片FB/L组合 ;102;25;品质福利费;.5289299887;53.9508588474;53.9508588474;.5289299887;53.9508588474;53.9508588474
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;28182;3.14.12.02.00;2RW-690牛皮裁片FB/L组合 ;102;26;制2福利费;.1142452655;11.653017081;11.653017081;.1142452655;11.653017081;11.653017081
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;28182;3.14.12.02.00;2RW-690牛皮裁片FB/L组合 ;102;34;制1其他变动;.2729357288;27.8394443376;27.8394443376;.2729357288;27.8394443376;27.8394443376
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;28182;3.14.12.02.00;2RW-690牛皮裁片FB/L组合 ;102;35;品质其他变动;.7317370508;74.6371791816;74.6371791816;.7317370508;74.6371791816;74.6371791816
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;28182;3.14.12.02.00;2RW-690牛皮裁片FB/L组合 ;102;36;制2其他变动;.2114827345;21.571238919;21.571238919;.2114827345;21.571238919;21.571238919
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;28182;3.14.12.02.00;2RW-690牛皮裁片FB/L组合 ;102;41;制1折旧;1.3592092542;138.6393439284;138.6393439284;1.3592092542;138.6393439284;138.6393439284
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;28182;3.14.12.02.00;2RW-690牛皮裁片FB/L组合 ;102;42;品质折旧;.1277554802;13.0310589804;13.0310589804;.1277554802;13.0310589804;13.0310589804
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;28182;3.14.12.02.00;2RW-690牛皮裁片FB/L组合 ;102;43;制2折旧;.8816936497;89.9327522694;89.9327522694;.8816936497;89.9327522694;89.9327522694
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;28182;3.14.12.02.00;2RW-690牛皮裁片FB/L组合 ;102;44;制1其他固定;.7233894915;73.785728133;73.785728133;.7233894915;73.785728133;73.785728133
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;28182;7.A1-FBL.690;2RW-S91组合FBL.690 ;102;1;直接材料;4.3857491289;447.3464111478;447.3464111478;4.3857491289;447.3464111478;447.3464111478
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;28182;7.A1-FBL.690;2RW-S91组合FBL.690 ;102;21;制1人工;.0827436818;8.4398555436;8.4398555436;.0827436818;8.4398555436;8.4398555436
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;28182;7.A1-FBL.690;2RW-S91组合FBL.690 ;102;22;品质人工;.0017591521;.1794335142;.1794335142;.0017591521;.1794335142;.1794335142
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;28182;7.A1-FBL.690;2RW-S91组合FBL.690 ;102;23;制2人工;.0653034146;6.6609482892;6.6609482892;.0653034146;6.6609482892;6.6609482892
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;28182;7.A1-FBL.690;2RW-S91组合FBL.690 ;102;24;制1福利费;.0302006969;3.0804710838;3.0804710838;.0302006969;3.0804710838;3.0804710838
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;28182;7.A1-FBL.690;2RW-S91组合FBL.690 ;102;25;品质福利费;.0162889315;1.661471013;1.661471013;.0162889315;1.661471013;1.661471013
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;28182;7.A1-FBL.690;2RW-S91组合FBL.690 ;102;26;制2福利费;.0035182927;.3588658554;.3588658554;.0035182927;.3588658554;.3588658554
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;28182;7.A1-FBL.690;2RW-S91组合FBL.690 ;102;34;制1其他变动;.0452613937;4.6166621574;4.6166621574;.0452613937;4.6166621574;4.6166621574
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;28182;7.A1-FBL.690;2RW-S91组合FBL.690 ;102;35;品质其他变动;.1213452033;12.3772107366;12.3772107366;.1213452033;12.3772107366;12.3772107366
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;28182;7.A1-FBL.690;2RW-S91组合FBL.690 ;102;36;制2其他变动;.0350705459;3.5771956818;3.5771956818;.0350705459;3.5771956818;3.5771956818
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;28182;7.A1-FBL.690;2RW-S91组合FBL.690 ;102;41;制1折旧;.2253999884;22.9907988168;22.9907988168;.2253999884;22.9907988168;22.9907988168
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;28182;7.A1-FBL.690;2RW-S91组合FBL.690 ;102;42;品质折旧;.0211859117;2.1609629934;2.1609629934;.0211859117;2.1609629934;2.1609629934
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;28182;7.A1-FBL.690;2RW-S91组合FBL.690 ;102;43;制2折旧;.1462127642;14.9137019484;14.9137019484;.1462127642;14.9137019484;14.9137019484
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;28182;7.A1-FBL.690;2RW-S91组合FBL.690 ;102;44;制1其他固定;.1199609059;12.2360124018;12.2360124018;.1199609059;12.2360124018;12.2360124018
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;28182;8.02.14.03;81521-STK9-A000-KW-0001 2RS-3号力布，L，JH;102;1;直接材料;5.5999858307;571.1985547314;571.1985547314;5.5999858307;571.1985547314;571.1985547314
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;28182;8.02.14.04;81521-STK9-A000-KX-0001 2RS-4号力布，L JG;102;1;直接材料;5.2879337094;539.3692383588;539.3692383588;5.2879337094;539.3692383588;539.3692383588
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;28182;8.02.15.01;T104000-0000-0035-01 2RS-树脂扣，L=35;306;1;直接材料;.1439795683;44.0577478998;44.0577478998;.1439795683;44.0577478998;44.0577478998
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;28182;8.02.15.02;T104000-0000-0025-01 2RS-树脂扣，L=25;612;1;直接材料;.1286276892;78.7201457904;78.7201457904;.1286276892;78.7201457904;78.7201457904
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;28182;8.02.15.03;T104000-0000-0130-01 2RS-树脂扣，L=130;102;1;直接材料;.2269149369;23.1453235638;23.1453235638;.2269149369;23.1453235638;23.1453235638
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;28182;8.02.15.04;81121-TA08-A210-23-0000 2RS-树脂扣，H25.1 X L90;204;1;直接材料;.3286930984;67.0533920736;67.0533920736;.3286930984;67.0533920736;67.0533920736
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;28182;8.02.16.01;81121-STK9-A110-22-0000 2RS-不织布 H30 X L240;204;1;直接材料;.5001807734;102.0368777736;102.0368777736;.5001807734;102.0368777736;102.0368777736
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;28182;8.02.16.02;81121-STK9-A110-21-0000 2RS-不织布 H30 X L545;204;1;直接材料;.9681559134;197.5038063336;197.5038063336;.9681559134;197.5038063336;197.5038063336
2009;6;1000;宁波提爱思(加工区）;2.14.12.02.00;2RW-690色FB/L部位 ;28182;8.02.23.02;4102398-S870-A802 2RS-2号商标，NH556L;102;1;直接材料;.97967;99.92634;99.92634;.97967;99.92634;99.92634
