#def REPORTPATH=$/QAD Addons/BI Report/xxpctrcr
#def :end
"年份";"期间";"地点代码";"地点说明";"件号";"件名";"事务类型";"数量";"不计成本数量";"计算成本数量";"成本要素代码";"成本要素说明";"总成";"均成"
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.01.00";"RBLA00KA--STK9DK01 2RS-556色RB/L-1牛皮裁片";"RCT-WO";2;0;2;"24";"制1福利费";1.3205251704;.6602625852
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.01.00";"RBLA00KA--STK9DK01 2RS-556色RB/L-1牛皮裁片";"RCT-WO";2;0;2;"25";"品质福利费";.145439459;.0727197295
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.01.00";"RBLA00KA--STK9DK01 2RS-556色RB/L-1牛皮裁片";"RCT-WO";2;0;2;"34";"制1其他变动";2.4140940698;1.2070470349
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.01.00";"RBLA00KA--STK9DK01 2RS-556色RB/L-1牛皮裁片";"RCT-WO";2;0;2;"35";"品质其他变动";.5507374496;.2753687248
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.01.00";"RBLA00KA--STK9DK01 2RS-556色RB/L-1牛皮裁片";"RCT-WO";2;0;2;"41";"制1折旧";6.3909922862;3.1954961431
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.01.00";"RBLA00KA--STK9DK01 2RS-556色RB/L-1牛皮裁片";"RCT-WO";2;0;2;"42";"品质折旧";.1741869114;.0870934557
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.01.00";"RBLA00KA--STK9DK01 2RS-556色RB/L-1牛皮裁片";"RCT-WO";2;0;2;"44";"制1其他固定";11.8759598006;5.9379799003
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.02.00";"RBLA00KB--STK9DK01 2RS-556色RB/L-2牛皮裁片";"ISS-TR";-4;0;-4;"1";"直接材料";-61.2188235296;15.3047058824
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.02.00";"RBLA00KB--STK9DK01 2RS-556色RB/L-2牛皮裁片";"ISS-TR";-4;0;-4;"11";"材料价格差异";-.8834498908;.2208624727
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.02.00";"RBLA00KB--STK9DK01 2RS-556色RB/L-2牛皮裁片";"ISS-TR";-4;0;-4;"21";"制1人工";-1.7122695704;.4280673926
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.02.00";"RBLA00KB--STK9DK01 2RS-556色RB/L-2牛皮裁片";"ISS-TR";-4;0;-4;"22";"品质人工";-.067250308;.016812577
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.02.00";"RBLA00KB--STK9DK01 2RS-556色RB/L-2牛皮裁片";"ISS-TR";-4;0;-4;"23";"制2人工";-1.0611764704;.2652941176
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.02.00";"RBLA00KB--STK9DK01 2RS-556色RB/L-2牛皮裁片";"ISS-TR";-4;0;-4;"24";"制1福利费";-.7814540252;.1953635063
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.02.00";"RBLA00KB--STK9DK01 2RS-556色RB/L-2牛皮裁片";"ISS-TR";-4;0;-4;"25";"品质福利费";-.29778804;.07444701
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.02.00";"RBLA00KB--STK9DK01 2RS-556色RB/L-2牛皮裁片";"ISS-TR";-4;0;-4;"26";"制2福利费";-.0564705884;.0141176471
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.02.00";"RBLA00KB--STK9DK01 2RS-556色RB/L-2牛皮裁片";"ISS-TR";-4;0;-4;"34";"制1其他变动";-1.5154726128;.3788681532
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.02.00";"RBLA00KB--STK9DK01 2RS-556色RB/L-2牛皮裁片";"ISS-TR";-4;0;-4;"35";"品质其他变动";-2.7678764952;.6919691238
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.02.00";"RBLA00KB--STK9DK01 2RS-556色RB/L-2牛皮裁片";"ISS-TR";-4;0;-4;"36";"制2其他变动";-.7647058824;.1911764706
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.02.00";"RBLA00KB--STK9DK01 2RS-556色RB/L-2牛皮裁片";"ISS-TR";-4;0;-4;"41";"制1折旧";-6.317313744;1.579328436
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.02.00";"RBLA00KB--STK9DK01 2RS-556色RB/L-2牛皮裁片";"ISS-TR";-4;0;-4;"42";"品质折旧";-.4993886116;.1248471529
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.02.00";"RBLA00KB--STK9DK01 2RS-556色RB/L-2牛皮裁片";"ISS-TR";-4;0;-4;"43";"制2折旧";-3.188235294;.7970588235
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.02.00";"RBLA00KB--STK9DK01 2RS-556色RB/L-2牛皮裁片";"ISS-TR";-4;0;-4;"44";"制1其他固定";-5.2217512668;1.3054378167
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.02.00";"RBLA00KB--STK9DK01 2RS-556色RB/L-2牛皮裁片";"ISS-WO";-4;0;-4;"1";"直接材料";-61.2188235296;15.3047058824
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.02.00";"RBLA00KB--STK9DK01 2RS-556色RB/L-2牛皮裁片";"ISS-WO";-4;0;-4;"11";"材料价格差异";-.8834498908;.2208624727
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.02.00";"RBLA00KB--STK9DK01 2RS-556色RB/L-2牛皮裁片";"ISS-WO";-4;0;-4;"21";"制1人工";-1.7122695704;.4280673926
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.02.00";"RBLA00KB--STK9DK01 2RS-556色RB/L-2牛皮裁片";"ISS-WO";-4;0;-4;"22";"品质人工";-.067250308;.016812577
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.02.00";"RBLA00KB--STK9DK01 2RS-556色RB/L-2牛皮裁片";"ISS-WO";-4;0;-4;"23";"制2人工";-1.0611764704;.2652941176
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.02.00";"RBLA00KB--STK9DK01 2RS-556色RB/L-2牛皮裁片";"ISS-WO";-4;0;-4;"24";"制1福利费";-.7814540252;.1953635063
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.02.00";"RBLA00KB--STK9DK01 2RS-556色RB/L-2牛皮裁片";"ISS-WO";-4;0;-4;"25";"品质福利费";-.29778804;.07444701
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.02.00";"RBLA00KB--STK9DK01 2RS-556色RB/L-2牛皮裁片";"ISS-WO";-4;0;-4;"26";"制2福利费";-.0564705884;.0141176471
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.02.00";"RBLA00KB--STK9DK01 2RS-556色RB/L-2牛皮裁片";"ISS-WO";-4;0;-4;"34";"制1其他变动";-1.5154726128;.3788681532
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.02.00";"RBLA00KB--STK9DK01 2RS-556色RB/L-2牛皮裁片";"ISS-WO";-4;0;-4;"35";"品质其他变动";-2.7678764952;.6919691238
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.02.00";"RBLA00KB--STK9DK01 2RS-556色RB/L-2牛皮裁片";"ISS-WO";-4;0;-4;"36";"制2其他变动";-.7647058824;.1911764706
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.02.00";"RBLA00KB--STK9DK01 2RS-556色RB/L-2牛皮裁片";"ISS-WO";-4;0;-4;"41";"制1折旧";-6.317313744;1.579328436
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.02.00";"RBLA00KB--STK9DK01 2RS-556色RB/L-2牛皮裁片";"ISS-WO";-4;0;-4;"42";"品质折旧";-.4993886116;.1248471529
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.02.00";"RBLA00KB--STK9DK01 2RS-556色RB/L-2牛皮裁片";"ISS-WO";-4;0;-4;"43";"制2折旧";-3.188235294;.7970588235
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.02.00";"RBLA00KB--STK9DK01 2RS-556色RB/L-2牛皮裁片";"ISS-WO";-4;0;-4;"44";"制1其他固定";-5.2217512668;1.3054378167
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.02.00";"RBLA00KB--STK9DK01 2RS-556色RB/L-2牛皮裁片";"RCT-TR";4;0;4;"1";"直接材料";61.2188235296;15.3047058824
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.02.00";"RBLA00KB--STK9DK01 2RS-556色RB/L-2牛皮裁片";"RCT-TR";4;0;4;"11";"材料价格差异";.8834498908;.2208624727
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.02.00";"RBLA00KB--STK9DK01 2RS-556色RB/L-2牛皮裁片";"RCT-TR";4;0;4;"21";"制1人工";1.7122695704;.4280673926
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.02.00";"RBLA00KB--STK9DK01 2RS-556色RB/L-2牛皮裁片";"RCT-TR";4;0;4;"22";"品质人工";.067250308;.016812577
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.02.00";"RBLA00KB--STK9DK01 2RS-556色RB/L-2牛皮裁片";"RCT-TR";4;0;4;"23";"制2人工";1.0611764704;.2652941176
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.02.00";"RBLA00KB--STK9DK01 2RS-556色RB/L-2牛皮裁片";"RCT-TR";4;0;4;"24";"制1福利费";.7814540252;.1953635063
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.02.00";"RBLA00KB--STK9DK01 2RS-556色RB/L-2牛皮裁片";"RCT-TR";4;0;4;"25";"品质福利费";.29778804;.07444701
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.02.00";"RBLA00KB--STK9DK01 2RS-556色RB/L-2牛皮裁片";"RCT-TR";4;0;4;"26";"制2福利费";.0564705884;.0141176471
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.02.00";"RBLA00KB--STK9DK01 2RS-556色RB/L-2牛皮裁片";"RCT-TR";4;0;4;"34";"制1其他变动";1.5154726128;.3788681532
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.02.00";"RBLA00KB--STK9DK01 2RS-556色RB/L-2牛皮裁片";"RCT-TR";4;0;4;"35";"品质其他变动";2.7678764952;.6919691238
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.02.00";"RBLA00KB--STK9DK01 2RS-556色RB/L-2牛皮裁片";"RCT-TR";4;0;4;"36";"制2其他变动";.7647058824;.1911764706
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.02.00";"RBLA00KB--STK9DK01 2RS-556色RB/L-2牛皮裁片";"RCT-TR";4;0;4;"41";"制1折旧";6.317313744;1.579328436
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.02.00";"RBLA00KB--STK9DK01 2RS-556色RB/L-2牛皮裁片";"RCT-TR";4;0;4;"42";"品质折旧";.4993886116;.1248471529
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.02.00";"RBLA00KB--STK9DK01 2RS-556色RB/L-2牛皮裁片";"RCT-TR";4;0;4;"43";"制2折旧";3.188235294;.7970588235
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.02.00";"RBLA00KB--STK9DK01 2RS-556色RB/L-2牛皮裁片";"RCT-TR";4;0;4;"44";"制1其他固定";5.2217512668;1.3054378167
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.02.00";"RBLA00KB--STK9DK01 2RS-556色RB/L-2牛皮裁片";"RCT-WO";4;0;4;"11";"材料价格差异";3.7546620352;.9386655088
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.02.00";"RBLA00KB--STK9DK01 2RS-556色RB/L-2牛皮裁片";"RCT-WO";4;0;4;"21";"制1人工";1.5571456748;.3892864187
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.02.00";"RBLA00KB--STK9DK01 2RS-556色RB/L-2牛皮裁片";"RCT-WO";4;0;4;"22";"品质人工";.1658138092;.0414534523
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.02.00";"RBLA00KB--STK9DK01 2RS-556色RB/L-2牛皮裁片";"RCT-WO";4;0;4;"24";"制1福利费";1.2311796076;.3077949019
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.02.00";"RBLA00KB--STK9DK01 2RS-556色RB/L-2牛皮裁片";"RCT-WO";4;0;4;"25";"品质福利费";.1355991708;.0338997927
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.02.00";"RBLA00KB--STK9DK01 2RS-556色RB/L-2牛皮裁片";"RCT-WO";4;0;4;"34";"制1其他变动";2.2507586044;.5626896511
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.02.00";"RBLA00KB--STK9DK01 2RS-556色RB/L-2牛皮裁片";"RCT-WO";4;0;4;"35";"品质其他变动";.5134751052;.1283687763
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.02.00";"RBLA00KB--STK9DK01 2RS-556色RB/L-2牛皮裁片";"RCT-WO";4;0;4;"41";"制1折旧";5.9585834116;1.4896458529
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.02.00";"RBLA00KB--STK9DK01 2RS-556色RB/L-2牛皮裁片";"RCT-WO";4;0;4;"42";"品质折旧";.1624015996;.0406003999
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.02.00";"RBLA00KB--STK9DK01 2RS-556色RB/L-2牛皮裁片";"RCT-WO";4;0;4;"44";"制1其他固定";11.0724428844;2.7681107211
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.03.00";"RBLA01KC--STK9DK01 2RS-556色RB/L-3牛皮裁片";"ISS-TR";-2;0;-2;"1";"直接材料";-65.283076923;32.6415384615
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.03.00";"RBLA01KC--STK9DK01 2RS-556色RB/L-3牛皮裁片";"ISS-TR";-2;0;-2;"11";"材料价格差异";-.4712320274;.2356160137
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.03.00";"RBLA01KC--STK9DK01 2RS-556色RB/L-3牛皮裁片";"ISS-TR";-2;0;-2;"21";"制1人工";-1.6292780504;.8146390252
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.03.00";"RBLA01KC--STK9DK01 2RS-556色RB/L-3牛皮裁片";"ISS-TR";-2;0;-2;"22";"品质人工";-.0515798328;.0257899164
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.03.00";"RBLA01KC--STK9DK01 2RS-556色RB/L-3牛皮裁片";"ISS-TR";-2;0;-2;"23";"制2人工";-1.1323076924;.5661538462
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.03.00";"RBLA01KC--STK9DK01 2RS-556色RB/L-3牛皮裁片";"ISS-TR";-2;0;-2;"24";"制1福利费";-.6791364224;.3395682112
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.03.00";"RBLA01KC--STK9DK01 2RS-556色RB/L-3牛皮裁片";"ISS-TR";-2;0;-2;"25";"品质福利费";-.3000954114;.1500477057
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.03.00";"RBLA01KC--STK9DK01 2RS-556色RB/L-3牛皮裁片";"ISS-TR";-2;0;-2;"26";"制2福利费";-.0615384616;.0307692308
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.03.00";"RBLA01KC--STK9DK01 2RS-556色RB/L-3牛皮裁片";"ISS-TR";-2;0;-2;"34";"制1其他变动";-1.3347925168;.6673962584
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.03.00";"RBLA01KC--STK9DK01 2RS-556色RB/L-3牛皮裁片";"ISS-TR";-2;0;-2;"35";"品质其他变动";-2.885982588;1.442991294
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.03.00";"RBLA01KC--STK9DK01 2RS-556色RB/L-3牛皮裁片";"ISS-TR";-2;0;-2;"36";"制2其他变动";-.8153846154;.4076923077
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.03.00";"RBLA01KC--STK9DK01 2RS-556色RB/L-3牛皮裁片";"ISS-TR";-2;0;-2;"41";"制1折旧";-5.9878409214;2.9939204607
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.03.00";"RBLA01KC--STK9DK01 2RS-556色RB/L-3牛皮裁片";"ISS-TR";-2;0;-2;"42";"品质折旧";-.512690042;.256345021
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.03.00";"RBLA01KC--STK9DK01 2RS-556色RB/L-3牛皮裁片";"ISS-TR";-2;0;-2;"43";"制2折旧";-3.4;1.7
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.03.00";"RBLA01KC--STK9DK01 2RS-556色RB/L-3牛皮裁片";"ISS-TR";-2;0;-2;"44";"制1其他固定";-4.178894271;2.0894471355
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.03.00";"RBLA01KC--STK9DK01 2RS-556色RB/L-3牛皮裁片";"ISS-WO";-2;0;-2;"1";"直接材料";-65.283076923;32.6415384615
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.03.00";"RBLA01KC--STK9DK01 2RS-556色RB/L-3牛皮裁片";"ISS-WO";-2;0;-2;"11";"材料价格差异";-.4712320274;.2356160137
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.03.00";"RBLA01KC--STK9DK01 2RS-556色RB/L-3牛皮裁片";"ISS-WO";-2;0;-2;"21";"制1人工";-1.6292780504;.8146390252
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.03.00";"RBLA01KC--STK9DK01 2RS-556色RB/L-3牛皮裁片";"ISS-WO";-2;0;-2;"22";"品质人工";-.0515798328;.0257899164
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.03.00";"RBLA01KC--STK9DK01 2RS-556色RB/L-3牛皮裁片";"ISS-WO";-2;0;-2;"23";"制2人工";-1.1323076924;.5661538462
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.03.00";"RBLA01KC--STK9DK01 2RS-556色RB/L-3牛皮裁片";"ISS-WO";-2;0;-2;"24";"制1福利费";-.6791364224;.3395682112
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.03.00";"RBLA01KC--STK9DK01 2RS-556色RB/L-3牛皮裁片";"ISS-WO";-2;0;-2;"25";"品质福利费";-.3000954114;.1500477057
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.03.00";"RBLA01KC--STK9DK01 2RS-556色RB/L-3牛皮裁片";"ISS-WO";-2;0;-2;"26";"制2福利费";-.0615384616;.0307692308
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.03.00";"RBLA01KC--STK9DK01 2RS-556色RB/L-3牛皮裁片";"ISS-WO";-2;0;-2;"34";"制1其他变动";-1.3347925168;.6673962584
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.03.00";"RBLA01KC--STK9DK01 2RS-556色RB/L-3牛皮裁片";"ISS-WO";-2;0;-2;"35";"品质其他变动";-2.885982588;1.442991294
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.03.00";"RBLA01KC--STK9DK01 2RS-556色RB/L-3牛皮裁片";"ISS-WO";-2;0;-2;"36";"制2其他变动";-.8153846154;.4076923077
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.03.00";"RBLA01KC--STK9DK01 2RS-556色RB/L-3牛皮裁片";"ISS-WO";-2;0;-2;"41";"制1折旧";-5.9878409214;2.9939204607
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.03.00";"RBLA01KC--STK9DK01 2RS-556色RB/L-3牛皮裁片";"ISS-WO";-2;0;-2;"42";"品质折旧";-.512690042;.256345021
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.03.00";"RBLA01KC--STK9DK01 2RS-556色RB/L-3牛皮裁片";"ISS-WO";-2;0;-2;"43";"制2折旧";-3.4;1.7
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.03.00";"RBLA01KC--STK9DK01 2RS-556色RB/L-3牛皮裁片";"ISS-WO";-2;0;-2;"44";"制1其他固定";-4.178894271;2.0894471355
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.03.00";"RBLA01KC--STK9DK01 2RS-556色RB/L-3牛皮裁片";"RCT-TR";2;0;2;"1";"直接材料";65.283076923;32.6415384615
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.03.00";"RBLA01KC--STK9DK01 2RS-556色RB/L-3牛皮裁片";"RCT-TR";2;0;2;"11";"材料价格差异";.4712320274;.2356160137
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.03.00";"RBLA01KC--STK9DK01 2RS-556色RB/L-3牛皮裁片";"RCT-TR";2;0;2;"21";"制1人工";1.6292780504;.8146390252
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.03.00";"RBLA01KC--STK9DK01 2RS-556色RB/L-3牛皮裁片";"RCT-TR";2;0;2;"22";"品质人工";.0515798328;.0257899164
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.03.00";"RBLA01KC--STK9DK01 2RS-556色RB/L-3牛皮裁片";"RCT-TR";2;0;2;"23";"制2人工";1.1323076924;.5661538462
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.03.00";"RBLA01KC--STK9DK01 2RS-556色RB/L-3牛皮裁片";"RCT-TR";2;0;2;"24";"制1福利费";.6791364224;.3395682112
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.03.00";"RBLA01KC--STK9DK01 2RS-556色RB/L-3牛皮裁片";"RCT-TR";2;0;2;"25";"品质福利费";.3000954114;.1500477057
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.03.00";"RBLA01KC--STK9DK01 2RS-556色RB/L-3牛皮裁片";"RCT-TR";2;0;2;"26";"制2福利费";.0615384616;.0307692308
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.03.00";"RBLA01KC--STK9DK01 2RS-556色RB/L-3牛皮裁片";"RCT-TR";2;0;2;"34";"制1其他变动";1.3347925168;.6673962584
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.03.00";"RBLA01KC--STK9DK01 2RS-556色RB/L-3牛皮裁片";"RCT-TR";2;0;2;"35";"品质其他变动";2.885982588;1.442991294
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.03.00";"RBLA01KC--STK9DK01 2RS-556色RB/L-3牛皮裁片";"RCT-TR";2;0;2;"36";"制2其他变动";.8153846154;.4076923077
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.03.00";"RBLA01KC--STK9DK01 2RS-556色RB/L-3牛皮裁片";"RCT-TR";2;0;2;"41";"制1折旧";5.9878409214;2.9939204607
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.03.00";"RBLA01KC--STK9DK01 2RS-556色RB/L-3牛皮裁片";"RCT-TR";2;0;2;"42";"品质折旧";.512690042;.256345021
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.03.00";"RBLA01KC--STK9DK01 2RS-556色RB/L-3牛皮裁片";"RCT-TR";2;0;2;"43";"制2折旧";3.4;1.7
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.03.00";"RBLA01KC--STK9DK01 2RS-556色RB/L-3牛皮裁片";"RCT-TR";2;0;2;"44";"制1其他固定";4.178894271;2.0894471355
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.03.00";"RBLA01KC--STK9DK01 2RS-556色RB/L-3牛皮裁片";"RCT-WO";2;0;2;"11";"材料价格差异";3.0630081782;1.5315040891
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.03.00";"RBLA01KC--STK9DK01 2RS-556色RB/L-3牛皮裁片";"RCT-WO";2;0;2;"21";"制1人工";1.270307327;.6351536635
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.03.00";"RBLA01KC--STK9DK01 2RS-556色RB/L-3牛皮裁片";"RCT-WO";2;0;2;"22";"品质人工";.1352689134;.0676344567
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.03.00";"RBLA01KC--STK9DK01 2RS-556色RB/L-3牛皮裁片";"RCT-WO";2;0;2;"24";"制1福利费";1.0043867452;.5021933726
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.03.00";"RBLA01KC--STK9DK01 2RS-556色RB/L-3牛皮裁片";"RCT-WO";2;0;2;"25";"品质福利费";.1106201744;.0553100872
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.03.00";"RBLA01KC--STK9DK01 2RS-556色RB/L-3牛皮裁片";"RCT-WO";2;0;2;"34";"制1其他变动";1.8361513586;.9180756793
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.03.00";"RBLA01KC--STK9DK01 2RS-556色RB/L-3牛皮裁片";"RCT-WO";2;0;2;"35";"品质其他变动";.4188868216;.2094434108
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.03.00";"RBLA01KC--STK9DK01 2RS-556色RB/L-3牛皮裁片";"RCT-WO";2;0;2;"41";"制1折旧";4.8609659894;2.4304829947
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.03.00";"RBLA01KC--STK9DK01 2RS-556色RB/L-3牛皮裁片";"RCT-WO";2;0;2;"42";"品质折旧";.1324852736;.0662426368
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.03.00";"RBLA01KC--STK9DK01 2RS-556色RB/L-3牛皮裁片";"RCT-WO";2;0;2;"44";"制1其他固定";9.0328127614;4.5164063807
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.04.00";"RBLA00KD--STK9DK01 2RS-556色RB/L-4牛皮裁片";"ISS-TR";-4;0;-4;"1";"直接材料";-73.3375;18.334375
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.04.00";"RBLA00KD--STK9DK01 2RS-556色RB/L-4牛皮裁片";"ISS-TR";-4;0;-4;"11";"材料价格差异";-1.05842927;.2646073175
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.04.00";"RBLA00KD--STK9DK01 2RS-556色RB/L-4牛皮裁片";"ISS-TR";-4;0;-4;"21";"制1人工";-2.051456518;.5128641295
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.04.00";"RBLA00KD--STK9DK01 2RS-556色RB/L-4牛皮裁片";"ISS-TR";-4;0;-4;"22";"品质人工";-.0817424732;.0204356183
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.04.00";"RBLA00KD--STK9DK01 2RS-556色RB/L-4牛皮裁片";"ISS-TR";-4;0;-4;"23";"制2人工";-1.2725;.318125
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.04.00";"RBLA00KD--STK9DK01 2RS-556色RB/L-4牛皮裁片";"ISS-TR";-4;0;-4;"24";"制1福利费";-.9345672796;.2336418199
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.04.00";"RBLA00KD--STK9DK01 2RS-556色RB/L-4牛皮裁片";"ISS-TR";-4;0;-4;"25";"品质福利费";-.3557250468;.0889312617
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.04.00";"RBLA00KD--STK9DK01 2RS-556色RB/L-4牛皮裁片";"ISS-TR";-4;0;-4;"26";"制2福利费";-.0675;.016875
2009;7;"1000";"宁波提爱思(加工区）";"4.02.05.08.04.00";"RBLA00KD--STK9DK01 2RS-556色RB/L-4牛皮裁片";"ISS-TR";-4;0;-4;"34";"制1其他变动";-1.816984734;.4542461835
