#def REPORTPATH=$/QAD Addons/BI Report/xxpctrrr
#def :end
"年份";"期间";"地点代码";"地点说明";"件号";"件名";"事务类型";"数量";"不计成本数量";"计算成本数量";"标准系统数量";"数量差异"
2009;9;"1000";"宁波提爱思(加工区）";"8.03.24.01";"82123-SWA7-AD10-MI-0000 WQ 注意标";"RCT-TR";2318;0;2318;2318;0
2009;9;"1000";"宁波提爱思(加工区）";"8.03.25.01";"WQ#8线,T120/2000M Z45402-0000-0000";"ISS-TR";-390;0;-390;-390;0
2009;9;"1000";"宁波提爱思(加工区）";"8.03.25.01";"WQ#8线,T120/2000M Z45402-0000-0000";"ISS-UNP";-392;0;-392;-392;0
2009;9;"1000";"宁波提爱思(加工区）";"8.03.25.01";"WQ#8线,T120/2000M Z45402-0000-0000";"RCT-PO";240;0;240;240;0
2009;9;"1000";"宁波提爱思(加工区）";"8.03.25.01";"WQ#8线,T120/2000M Z45402-0000-0000";"RCT-TR";390;0;390;390;0
2009;9;"1000";"宁波提爱思(加工区）";"8.03.25.02";"WQ#8,A327/2000M Z45402-0000-0000";"ISS-TR";-180;0;-180;-180;0
2009;9;"1000";"宁波提爱思(加工区）";"8.03.25.02";"WQ#8,A327/2000M Z45402-0000-0000";"ISS-UNP";-140;0;-140;-140;0
2009;9;"1000";"宁波提爱思(加工区）";"8.03.25.02";"WQ#8,A327/2000M Z45402-0000-0000";"RCT-PO";120;0;120;120;0
2009;9;"1000";"宁波提爱思(加工区）";"8.03.25.02";"WQ#8,A327/2000M Z45402-0000-0000";"RCT-TR";180;0;180;180;0
2009;9;"1000";"宁波提爱思(加工区）";"8.03.25.03";"WQ#5(S),T120-线 Z45403-0000-0000";"ISS-UNP";-1;0;-1;-1;0
2009;9;"1000";"宁波提爱思(加工区）";"8.03.25.05";"WQ#30白-线 ";"ISS-TR";-2;0;-2;-2;0
2009;9;"1000";"宁波提爱思(加工区）";"8.03.25.05";"WQ#30白-线 ";"ISS-UNP";-7;0;-7;-7;0
2009;9;"1000";"宁波提爱思(加工区）";"8.03.25.05";"WQ#30白-线 ";"ISS-WO";-2;0;-2;-2;0
2009;9;"1000";"宁波提爱思(加工区）";"8.03.25.05";"WQ#30白-线 ";"RCT-TR";2;0;2;2;0
2009;9;"1000";"宁波提爱思(加工区）";"8.03.25.06";"WQ#30,T120-线 ";"ISS-TR";-2;0;-2;-2;0
2009;9;"1000";"宁波提爱思(加工区）";"8.03.25.06";"WQ#30,T120-线 ";"ISS-UNP";-26;0;-26;-26;0
2009;9;"1000";"宁波提爱思(加工区）";"8.03.25.06";"WQ#30,T120-线 ";"ISS-WO";-2;0;-2;-2;0
2009;9;"1000";"宁波提爱思(加工区）";"8.03.25.06";"WQ#30,T120-线 ";"RCT-PO";60;0;60;60;0
2009;9;"1000";"宁波提爱思(加工区）";"8.03.25.06";"WQ#30,T120-线 ";"RCT-TR";2;0;2;2;0
2009;9;"1000";"宁波提爱思(加工区）";"8.03.25.07";"WQ#30,A327-线 ";"ISS-WO";-2;0;-2;-2;0
2009;9;"1000";"宁波提爱思(加工区）";"8.03.25.08";"WQ#60黑-线 ";"ISS-UNP";-11;0;-11;-11;0
2009;9;"1000";"宁波提爱思(加工区）";"8.03.25.08";"WQ#60黑-线 ";"ISS-WO";-3;0;-3;-3;0
2009;9;"1000";"宁波提爱思(加工区）";"8.03.25.10";"WQ#60白-线 ";"ISS-TR";-490;0;-490;-490;0
2009;9;"1000";"宁波提爱思(加工区）";"8.03.25.10";"WQ#60白-线 ";"ISS-UNP";-368;0;-368;-368;0
2009;9;"1000";"宁波提爱思(加工区）";"8.03.25.10";"WQ#60白-线 ";"ISS-WO";-10;0;-10;-10;0
2009;9;"1000";"宁波提爱思(加工区）";"8.03.25.10";"WQ#60白-线 ";"RCT-PO";240;0;240;240;0
2009;9;"1000";"宁波提爱思(加工区）";"8.03.25.10";"WQ#60白-线 ";"RCT-TR";490;0;490;490;0
2009;9;"1000";"宁波提爱思(加工区）";"8.03.25.11";"WQ#5(Z),T120-线 ";"ISS-UNP";-6;0;-6;-6;0
2009;9;"1000";"宁波提爱思(加工区）";"8.03.25.12";"WQ#5(Z),A327-线 ";"ISS-UNP";-2;0;-2;-2;0
2009;9;"1000";"宁波提爱思(加工区）";"8.03.25.14";"WQ#8 不用 ";"ISS-TR";-73;0;-73;-73;0
2009;9;"1000";"宁波提爱思(加工区）";"8.03.25.14";"WQ#8 不用 ";"ISS-UNP";-73;0;-73;-73;0
2009;9;"1000";"宁波提爱思(加工区）";"8.03.25.14";"WQ#8 不用 ";"RCT-TR";73;0;73;73;0
2009;9;"1000";"宁波提爱思(加工区）";"8.03.26.01";"WQ-衬布0.02*90M KE/KG/KA";"ISS-TR";-200;0;-200;-200;0
2009;9;"1000";"宁波提爱思(加工区）";"8.03.26.01";"WQ-衬布0.02*90M KE/KG/KA";"ISS-UNP";-3000;0;-3000;-3000;0
2009;9;"1000";"宁波提爱思(加工区）";"8.03.26.01";"WQ-衬布0.02*90M KE/KG/KA";"RCT-TR";200;0;200;200;0
2009;9;"1000";"宁波提爱思(加工区）";"8.03.27.01";"81121-SNA6-A010-40-0000 WQ1号魔术贴";"ISS-TR";-40987;0;-40987;-40987;0
2009;9;"1000";"宁波提爱思(加工区）";"8.03.27.01";"81121-SNA6-A010-40-0000 WQ1号魔术贴";"ISS-WO";-17595;0;-17595;-17595;0
2009;9;"1000";"宁波提爱思(加工区）";"8.03.27.01";"81121-SNA6-A010-40-0000 WQ1号魔术贴";"RCT-PO";20000;0;20000;20000;0
2009;9;"1000";"宁波提爱思(加工区）";"8.03.27.01";"81121-SNA6-A010-40-0000 WQ1号魔术贴";"RCT-TR";40987;0;40987;40987;0
2009;9;"1000";"宁波提爱思(加工区）";"8.03.35.01";"HANGER CLIP KE/KG,FB/FC";"ISS-TR";-322316;0;-322316;-322316;0
2009;9;"1000";"宁波提爱思(加工区）";"8.03.35.01";"HANGER CLIP KE/KG,FB/FC";"ISS-WO";-122444;0;-122444;-122444;0
2009;9;"1000";"宁波提爱思(加工区）";"8.03.35.01";"HANGER CLIP KE/KG,FB/FC";"RCT-TR";322316;0;322316;322316;0
2009;9;"1000";"宁波提爱思(加工区）";"8.14.01.01";"2RW-690色画皮 ";"ISS-TR";-2673.8;0;-2673.8;-2673.8;0
2009;9;"1000";"宁波提爱思(加工区）";"8.14.01.01";"2RW-690色画皮 ";"ISS-WO";-22307.2;0;-22307.2;-22307.2;0
2009;9;"1000";"宁波提爱思(加工区）";"8.14.01.01";"2RW-690色画皮 ";"RCT-TR";2673.8;0;2673.8;2673.8;0
2009;9;"1000";"宁波提爱思(加工区）";"8.14.01.01";"2RW-690色画皮 ";"RCT-WO";20571.3;0;20571.3;20571.3;0
2009;9;"1000";"宁波提爱思(加工区）";"8.14.01.01A";"2RW-690色原皮 ";"ISS-PRV";-8689.8;0;-8689.8;-8689.8;0
2009;9;"1000";"宁波提爱思(加工区）";"8.14.01.01A";"2RW-690色原皮 ";"ISS-TR";-20571.3;0;-20571.3;-20571.3;0
2009;9;"1000";"宁波提爱思(加工区）";"8.14.01.01A";"2RW-690色原皮 ";"ISS-WO";-20571.3;0;-20571.3;-20571.3;0
2009;9;"1000";"宁波提爱思(加工区）";"8.14.01.01A";"2RW-690色原皮 ";"RCT-PO";70106.6;0;70106.6;70106.6;0
2009;9;"1000";"宁波提爱思(加工区）";"8.14.01.01A";"2RW-690色原皮 ";"RCT-TR";20571.3;0;20571.3;20571.3;0
2009;9;"1000";"宁波提爱思(加工区）";"8.14.01.01A";"2RW-690色原皮 ";"RCT-WO";2594.5;0;2594.5;2594.5;0
2009;9;"1000";"宁波提爱思(加工区）";"8.14.03.01";"2RW-TPU(H464)3T 690色 ";"ISS-TR";-729.5;0;-729.5;-729.5;0
2009;9;"1000";"宁波提爱思(加工区）";"8.14.03.01";"2RW-TPU(H464)3T 690色 ";"ISS-WO";-964.8;0;-964.8;-964.8;0
2009;9;"1000";"宁波提爱思(加工区）";"8.14.03.01";"2RW-TPU(H464)3T 690色 ";"RCT-PO";2398;0;2398;2398;0
2009;9;"1000";"宁波提爱思(加工区）";"8.14.03.01";"2RW-TPU(H464)3T 690色 ";"RCT-TR";729.5;0;729.5;729.5;0
2009;9;"1000";"宁波提爱思(加工区）";"8.14.03.02";"TPU-ORG(H464)10t NH690 2RW-TPU10t 690(合成后)";"ISS-TR";-140.9;0;-140.9;-140.9;0
2009;9;"1000";"宁波提爱思(加工区）";"8.14.03.02";"TPU-ORG(H464)10t NH690 2RW-TPU10t 690(合成后)";"ISS-WO";-165;0;-165;-165;0
2009;9;"1000";"宁波提爱思(加工区）";"8.14.03.02";"TPU-ORG(H464)10t NH690 2RW-TPU10t 690(合成后)";"RCT-PO";450.9;0;450.9;450.9;0
2009;9;"1000";"宁波提爱思(加工区）";"8.14.03.02";"TPU-ORG(H464)10t NH690 2RW-TPU10t 690(合成后)";"RCT-TR";140.9;0;140.9;140.9;0
2009;9;"1000";"宁波提爱思(加工区）";"8.14.03.03";"TPU-ORG H464 NH690表皮 2RW-TPU 690(合成前)";"ISS-SO";-3440;0;-3440;-3440;0
2009;9;"1000";"宁波提爱思(加工区）";"8.14.03.03";"TPU-ORG H464 NH690表皮 2RW-TPU 690(合成前)";"ISS-TR";-3440;0;-3440;-3440;0
2009;9;"1000";"宁波提爱思(加工区）";"8.14.03.03";"TPU-ORG H464 NH690表皮 2RW-TPU 690(合成前)";"RCT-PO";2726;0;2726;2726;0
2009;9;"1000";"宁波提爱思(加工区）";"8.14.03.03";"TPU-ORG H464 NH690表皮 2RW-TPU 690(合成前)";"RCT-TR";3440;0;3440;3440;0
2009;9;"1000";"宁波提爱思(加工区）";"8.14.07.01";"2RW,TR333,690色 ";"ISS-TR";-141;0;-141;-141;0
2009;9;"1000";"宁波提爱思(加工区）";"8.14.07.01";"2RW,TR333,690色 ";"ISS-WO";-136;0;-136;-136;0
2009;9;"1000";"宁波提爱思(加工区）";"8.14.07.01";"2RW,TR333,690色 ";"RCT-PO";238;0;238;238;0
2009;9;"1000";"宁波提爱思(加工区）";"8.14.07.01";"2RW,TR333,690色 ";"RCT-TR";141;0;141;141;0
2009;9;"1000";"宁波提爱思(加工区）";"8.14.09.01";"2RW690,NPP200 ";"ISS-TR";-231;0;-231;-231;0
2009;9;"1000";"宁波提爱思(加工区）";"8.14.09.01";"2RW690,NPP200 ";"ISS-WO";-271;0;-271;-271;0
2009;9;"1000";"宁波提爱思(加工区）";"8.14.09.01";"2RW690,NPP200 ";"RCT-PO";446;0;446;446;0
2009;9;"1000";"宁波提爱思(加工区）";"8.14.09.01";"2RW690,NPP200 ";"RCT-TR";231;0;231;231;0
2009;9;"1000";"宁波提爱思(加工区）";"8.14.09.02";"2RW690,NPP350 ";"ISS-TR";-459;0;-459;-459;0
2009;9;"1000";"宁波提爱思(加工区）";"8.14.09.02";"2RW690,NPP350 ";"ISS-WO";-452;0;-452;-452;0
2009;9;"1000";"宁波提爱思(加工区）";"8.14.09.02";"2RW690,NPP350 ";"RCT-PO";1599;0;1599;1599;0
2009;9;"1000";"宁波提爱思(加工区）";"8.14.09.02";"2RW690,NPP350 ";"RCT-TR";459;0;459;459;0
2009;9;"1000";"宁波提爱思(加工区）";"8.14.12.01";"2RW-690 CABRON 3T 2RW-1号CABRON 3T";"ISS-TR";-100;0;-100;-100;0
2009;9;"1000";"宁波提爱思(加工区）";"8.14.12.01";"2RW-690 CABRON 3T 2RW-1号CABRON 3T";"ISS-WO";-106;0;-106;-106;0
2009;9;"1000";"宁波提爱思(加工区）";"8.14.12.01";"2RW-690 CABRON 3T 2RW-1号CABRON 3T";"RCT-PO";372;0;372;372;0
2009;9;"1000";"宁波提爱思(加工区）";"8.14.12.01";"2RW-690 CABRON 3T 2RW-1号CABRON 3T";"RCT-TR";100;0;100;100;0
2009;9;"1000";"宁波提爱思(加工区）";"8.14.12.02";"2RW-690 CABRON 5T3层 2RW-2号CABRON 5T3层";"ISS-TR";-49;0;-49;-49;0
2009;9;"1000";"宁波提爱思(加工区）";"8.14.12.02";"2RW-690 CABRON 5T3层 2RW-2号CABRON 5T3层";"ISS-WO";-71;0;-71;-71;0
2009;9;"1000";"宁波提爱思(加工区）";"8.14.12.02";"2RW-690 CABRON 5T3层 2RW-2号CABRON 5T3层";"RCT-PO";200;0;200;200;0
2009;9;"1000";"宁波提爱思(加工区）";"8.14.12.02";"2RW-690 CABRON 5T3层 2RW-2号CABRON 5T3层";"RCT-TR";49;0;49;49;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.05.01";"2WL167 SUEDE-13 3T3层 ";"ISS-TR";-1087.4;0;-1087.4;-1087.4;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.05.01";"2WL167 SUEDE-13 3T3层 ";"ISS-WO";-641.2;0;-641.2;-641.2;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.05.01";"2WL167 SUEDE-13 3T3层 ";"RCT-PO";1387.8;0;1387.8;1387.8;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.05.01";"2WL167 SUEDE-13 3T3层 ";"RCT-TR";1087.4;0;1087.4;1087.4;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.05.02";"2WL167 SUEDE-13 ORG D120N1-00013-1400-AA";"ISS-SO";-4681;0;-2514;-4681;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.05.02";"2WL167 SUEDE-13 ORG D120N1-00013-1400-AA";"ISS-TR";-5825;0;-3658;-5825;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.05.02";"2WL167 SUEDE-13 ORG D120N1-00013-1400-AA";"ISS-WO";-539;0;-539;-539;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.05.02";"2WL167 SUEDE-13 ORG D120N1-00013-1400-AA";"RCT-PO";5753;0;5753;5753;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.05.02";"2WL167 SUEDE-13 ORG D120N1-00013-1400-AA";"RCT-TR";5825;0;3658;5825;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.05.03";"2WL167 SUEDE-13 5T3层 ";"ISS-TR";-853;0;-853;-853;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.05.03";"2WL167 SUEDE-13 5T3层 ";"ISS-WO";-765.6;0;-765.6;-765.6;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.05.03";"2WL167 SUEDE-13 5T3层 ";"RCT-PO";1644.5;0;1644.5;1644.5;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.05.03";"2WL167 SUEDE-13 5T3层 ";"RCT-TR";853;0;853;853;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.05.04";"2WL167 SUEDE-13 10T3层 ";"ISS-TR";-766.4;0;-766.4;-766.4;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.05.04";"2WL167 SUEDE-13 10T3层 ";"ISS-WO";-796.5;0;-796.5;-796.5;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.05.04";"2WL167 SUEDE-13 10T3层 ";"RCT-PO";1546.6;0;1546.6;1546.6;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.05.04";"2WL167 SUEDE-13 10T3层 ";"RCT-TR";766.4;0;766.4;766.4;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.05.99";" ";"ISS-WO";-11.4;0;-11.4;-11.4;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.06.01";"2WL167 UL-124 3T3层 ";"ISS-TR";-323.2;0;-323.2;-323.2;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.06.01";"2WL167 UL-124 3T3层 ";"ISS-UNP";-77.2;0;-77.2;-77.2;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.06.01";"2WL167 UL-124 3T3层 ";"ISS-WO";-196.1;0;-196.1;-196.1;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.06.01";"2WL167 UL-124 3T3层 ";"RCT-PO";536;0;536;536;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.06.01";"2WL167 UL-124 3T3层 ";"RCT-TR";323.2;0;323.2;323.2;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.06.02";"2WL167,UL-124 0T ";"ISS-SO";-250;0;-250;-250;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.06.02";"2WL167,UL-124 0T ";"ISS-TR";-542;0;-250;-542;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.06.02";"2WL167,UL-124 0T ";"RCT-PO";542;0;542;542;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.06.02";"2WL167,UL-124 0T ";"RCT-TR";542;0;250;542;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.15.01";"81121-SNA6-A010-23-0000 TRIM CORD C R F/B";"ISS-PRV";-500;0;-500;-500;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.15.01";"81121-SNA6-A010-23-0000 TRIM CORD C R F/B";"RCT-PO";500;0;500;500;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.15.02";"T104000-0000-0110-01 TRIM CORD 04×110";"ISS-PRV";-1000;0;-1000;-1000;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.15.02";"T104000-0000-0110-01 TRIM CORD 04×110";"RCT-PO";1000;0;1000;1000;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.15.03";"T104000-0000-0020-01 TRIM CORD 04×20";"ISS-PRV";-32000;0;-32000;-32000;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.15.03";"T104000-0000-0020-01 TRIM CORD 04×20";"RCT-PO";32000;0;32000;32000;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.15.04";"81121-SNA6-A010-21-0000 TRIM CORD A F/B";"ISS-PRV";-1000;0;-1000;-1000;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.15.04";"81121-SNA6-A010-21-0000 TRIM CORD A F/B";"RCT-PO";1000;0;1000;1000;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.15.05";"81121-SWA7-A510-22-0001 TRIM CORD B F/B";"ISS-PRV";-5000;0;-5000;-5000;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.15.05";"81121-SWA7-A510-22-0001 TRIM CORD B F/B";"RCT-PO";5000;0;5000;5000;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.15.12";"81131-SNA6-A010-23-0002 TRIM CORD C F/C";"ISS-PRV";-2500;0;-2500;-2500;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.15.12";"81131-SNA6-A010-23-0002 TRIM CORD C F/C";"RCT-PO";2500;0;2500;2500;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.15.14";"T104000-0000-0340-01 TRIM CORD 04 X 340";"ISS-PRV";-2500;0;-2500;-2500;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.15.14";"T104000-0000-0340-01 TRIM CORD 04 X 340";"RCT-PO";2500;0;2500;2500;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.15.15";"81131-SWA7-A010-25-0000 TRIM CORD E F/C";"ISS-PRV";-2000;0;-2000;-2000;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.15.15";"81131-SWA7-A010-25-0000 TRIM CORD E F/C";"ISS-TR";-2390;0;-2390;-2390;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.15.15";"81131-SWA7-A010-25-0000 TRIM CORD E F/C";"ISS-WO";-374;0;-374;-374;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.15.15";"81131-SWA7-A010-25-0000 TRIM CORD E F/C";"RCT-PO";5000;0;5000;5000;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.15.15";"81131-SWA7-A010-25-0000 TRIM CORD E F/C";"RCT-TR";2390;0;2390;2390;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.15.16";"81131-SMG6-E110-24-0000 TRIM CORD C FR CUSH";"ISS-TR";-906;0;-906;-906;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.15.16";"81131-SMG6-E110-24-0000 TRIM CORD C FR CUSH";"ISS-WO";-897;0;-897;-897;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.15.16";"81131-SMG6-E110-24-0000 TRIM CORD C FR CUSH";"RCT-TR";906;0;906;906;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.15.17";"T102000-0000-0340-00 TRIM CORD 02 340";"ISS-PRV";-500;0;-500;-500;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.15.17";"T102000-0000-0340-00 TRIM CORD 02 340";"RCT-PO";500;0;500;500;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.15.18";"T103000-0000-0360-00 TRIM CORD 03 360";"ISS-PRV";-1000;0;-1000;-1000;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.15.18";"T103000-0000-0360-00 TRIM CORD 03 360";"RCT-PO";1000;0;1000;1000;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.15.19";"T117000-0000-0240-00 TRIM CORD 17 240";"ISS-PRV";-1000;0;-1000;-1000;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.15.19";"T117000-0000-0240-00 TRIM CORD 17 240";"RCT-PO";1000;0;1000;1000;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.15.20";"T103000-0000-0340-00 TRIM CORD 03 340";"ISS-PRV";-500;0;-500;-500;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.15.20";"T103000-0000-0340-00 TRIM CORD 03 340";"RCT-PO";500;0;500;500;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.15.21";"T110000-0000-0360-00 TRIM CORD 10 360";"ISS-PRV";-1000;0;-1000;-1000;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.15.21";"T110000-0000-0360-00 TRIM CORD 10 360";"RCT-PO";1000;0;1000;1000;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.15.23";"82131-SWA7-A010-26-0000 TRIM CORD F R/C";"ISS-PRV";-500;0;-500;-500;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.15.23";"82131-SWA7-A010-26-0000 TRIM CORD F R/C";"RCT-PO";500;0;500;500;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.15.24";"82131-SWA7-A010-23-0000 TRIM CORD C R/C";"ISS-PRV";-500;0;-500;-500;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.15.24";"82131-SWA7-A010-23-0000 TRIM CORD C R/C";"RCT-PO";500;0;500;500;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.15.25";"82131-SWA7-A010-24-0000 TRIM CORD D R/C";"ISS-PRV";-1500;0;-1500;-1500;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.15.25";"82131-SWA7-A010-24-0000 TRIM CORD D R/C";"RCT-PO";1500;0;1500;1500;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.15.26";"82131-SWA7-A010-27-0000 TRIM CORD G R/C";"ISS-PRV";-1000;0;-1000;-1000;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.15.26";"82131-SWA7-A010-27-0000 TRIM CORD G R/C";"RCT-PO";1000;0;1000;1000;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.15.27";"82131-SWA7-A010-22-0000 TRIM CORD B R/C";"ISS-PRV";-1000;0;-1000;-1000;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.15.27";"82131-SWA7-A010-22-0000 TRIM CORD B R/C";"RCT-PO";1000;0;1000;1000;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.15.28";"T1130000-0000-0020-02 TRIM CORR 13 20";"ISS-PRV";-12000;0;-12000;-12000;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.15.28";"T1130000-0000-0020-02 TRIM CORR 13 20";"RCT-PO";12000;0;12000;12000;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.15.30";"81521-SNA6-A010-23-0000 TRIM CORD C L F/B";"ISS-PRV";-500;0;-500;-500;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.15.30";"81521-SNA6-A010-23-0000 TRIM CORD C L F/B";"RCT-PO";500;0;500;500;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.15.32";"81531-SWA7-A010-25-0000 TRIM CORD E F/C";"ISS-PRV";-2000;0;-2000;-2000;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.15.32";"81531-SWA7-A010-25-0000 TRIM CORD E F/C";"ISS-TR";-7597;0;-7597;-7597;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.15.32";"81531-SWA7-A010-25-0000 TRIM CORD E F/C";"ISS-WO";-521;0;-521;-521;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.15.32";"81531-SWA7-A010-25-0000 TRIM CORD E F/C";"RCT-PO";5000;0;5000;5000;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.15.32";"81531-SWA7-A010-25-0000 TRIM CORD E F/C";"RCT-TR";7597;0;7597;7597;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.15.32";"81531-SWA7-A010-25-0000 TRIM CORD E F/C";"RCT-WO";2524;0;2524;2524;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.15.33";"T102000-0000-0325-00 TRIM CORD 02 325";"ISS-PRV";-500;0;-500;-500;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.15.33";"T102000-0000-0325-00 TRIM CORD 02 325";"RCT-PO";500;0;500;500;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.15.34";"T103000-0000-0335-00 TRIM CORD 03 335";"ISS-PRV";-500;0;-500;-500;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.15.34";"T103000-0000-0335-00 TRIM CORD 03 335";"RCT-PO";500;0;500;500;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.15.35";"82531-SWA7-A010-25-0000 TRIM CORD E R/C";"ISS-PRV";-500;0;-500;-500;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.15.35";"82531-SWA7-A010-25-0000 TRIM CORD E R/C";"RCT-PO";500;0;500;500;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.15.36";"82531-SWA7-A010-21-0000 TRIM CORD A R/C";"ISS-PRV";-500;0;-500;-500;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.15.36";"82531-SWA7-A010-21-0000 TRIM CORD A R/C";"RCT-PO";500;0;500;500;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.15.37";"4101308-S5A1-0000 TRIM CORD B F/C";"ISS-PRV";-10000;0;-10000;-10000;0
2009;9;"1000";"宁波提爱思(加工区）";"8.15.15.37";"4101308-S5A1-0000 TRIM CORD B F/C";"RCT-PO";10000;0;10000;10000;0
