xxmgmer2.p 0905                         15.1           36.25.99.3 ²Ëµ¥ÏµÍ³±¨±í                                        ÈÕÆÚ: 11/03/07
Ò³:      1                                            ¹ãÖİÕÑºÍÆû³µÁã²¿¼şÓĞÏŞ¹«Ë¾                                      Ê±¼ä: 11:24:55
"mnt_lang"	"mnd_nbr"	"mnd_select"	"mnd_label"	"mnd_name"	"mnd_exec"	"mnd_help"
"ch"	"1.16"	2	"¿Í»§Áã¼şÎ¬»¤£¨ÑÕÉ«±êÇ©£©"	""	"xxppcpmt.p"	"ppcpmp.hlp"
"ch"	"1"	17	"¿Í»§Áã¼şä¯ÀÀ"	""	"ppbr001.p"	"ppcpiq.hlp"
"ch"	"1"	18	"¿Í»§Áã¼ş±¨±í"	""	"ppcprp.p"	""
"ch"	"1"	19	"¹©Ó¦ÉÌÁã¼şÎ¬»¤"	""	"ppvpmt.p"	"ppvpmp.hlp"
"ch"	"1"	20	"¹©Ó¦ÉÌÁã¼şä¯ÀÀ"	""	"ppbr022.p"	"ppvpiq.hlp"
"ch"	"1"	21	"¹©Ó¦ÉÌÁã¼ş±¨±í"	""	"ppvprp.p"	"ppvprp.hlp"
"ch"	"1"	22	"¹æ¶¨²Ëµ¥"	""	"1.22"	""
"ch"	"1.22"	1	"ÅúºÅÖ÷ÎÄ¼şÎ¬»¤"	""	"clltmt.p"	""
"ch"	"1.22"	2	"ÅúºÅÖ÷ÎÄ¼ş²éÑ¯"	""	"icltmiq.p"	""
"ch"	"1.22"	4	"¼Ó¹¤µ¥ÊôĞÔÎ¬»¤"	""	"clatmt.p"	""
"ch"	"1.22"	5	"¼Ó¹¤µ¥ÊôĞÔä¯ÀÀ"	""	"clbr001.p"	""
"ch"	"1.22"	9	"¼Ó¹¤µ¥Åú´¦Àíä¯ÀÀ"	""	"clbr002.p"	""
"ch"	"1.22"	13	"Åú×éÎ¬»¤"	""	"cllgmt.p"	""
"ch"	"1.22"	14	"Åú×é²éÑ¯"	""	"cllgiq.p"	""
"ch"	"1.22"	16	"ÊÜ¿ØÖÆµÄ²úÆ·²Ëµ¥"	""	"1.22.16"	""
"ch"	"1.22.16"	1	"ÊÜ¿ØÖÆµÄÈ¨ÏŞÎ¬»¤"	""	"clctamt.p"	""
"ch"	"1.22.16"	2	"ÊÜ¿ØÖÆµÄÈ¨ÏŞ²éÑ¯"	""	"clctaiq.p"	""
"ch"	"1.22.16"	4	"ÊÜ¿ØÖÆµÄ¿Í»§Î¬»¤"	""	"clctcmt.p"	""
"ch"	"1.22.16"	5	"ÊÜ¿ØÖÆµÄ¿Í»§ä¯ÀÀ"	""	"clbr003.p"	""
"ch"	"1.22.16"	7	"ÊÜ¿ØÖÆµÄµØµãÎ¬»¤"	""	"clctsmt.p"	""
"ch"	"1.22.16"	8	"ÊÜ¿ØÖÆµÄµØµãä¯ÀÀ"	""	"clbr004.p"	""
"ch"	"1.22.16"	10	"ÊÜ¿ØÖÆµÄÁã¼şÎ¬»¤"	""	"clctpmt.p"	""
"ch"	"1.22.16"	11	"ÊÜ¿ØÖÆµÄÁã¼ş±¨±í"	""	"clctprp.p"	""
"ch"	"1.22.16"	13	"Í¨ÓÃĞí¿ÉÖ¤Î¬»¤"	""	"clglimt.p"	""
"ch"	"1.22.16"	14	"Í¨ÓÃĞí¿ÉÖ¤±¨±í"	""	"clglirp.p"	""
"ch"	"1.22.16"	16	"µ¥¸öĞí¿ÉÖ¤Î¬»¤"	""	"clilimt.p"	""
"ch"	"1.22.16"	17	"µ¥¸öĞí¿ÉÖ¤Ö÷ÎÄ¼ş±¨±í"	""	"clilirp.p"	""
"ch"	"1.22"	19	"¶àÅúºÅ¿â´æÃ÷Ï¸¸üĞÂ"	""	"clltamt.p"	""
"ch"	"1.22"	22	"Åú´ÎÖ÷ÎÄ¼ş´´½¨"	""	"clltbd.p"	""
xxmgmer2.p 0905                         15.1           36.25.99.3 ²Ëµ¥ÏµÍ³±¨±í                                        ÈÕÆÚ: 11/03/07
Ò³:      5                                            ¹ãÖİÕÑºÍÆû³µÁã²¿¼şÓĞÏŞ¹«Ë¾                                      Ê±¼ä: 11:24:55
"ch"	"1.22"	23	"ÅúºÅÖ÷ÎÄ¼şÉ¾³ı/´æµµ"	""	"clltup.p"	""
"ch"	"1.22"	24	"Ó¦±ä¿ØÖÆ"	""	"clclpm.p"	""
"ch"	"0"	2	"µØÖ·/Ë°ÊÕ"	""	"2"	""
"ch"	"2"	1	"¿Í»§²Ëµ¥"	""	"2.1"	""
"ch"	"2.1"	1	"¿Í»§Î¬»¤"	""	"adcsmt.p"	"adcsmt.hlp"
"ch"	"2.1"	2	"¿Í»§ä¯ÀÀ"	""	"adbr001.p"	"adcsiq.hlp"
"ch"	"2.1"	3	"¿Í»§µØÖ·±¨±í"	""	"adcsrp.p"	"adcsrp.hlp"
"ch"	"2.1"	4	"¿Í»§Ö÷±¨±í"	""	"adcsrp01.p"	"adcsrp01.hlp"
"ch"	"2.1"	5	"¿Í»§±êÇ©´òÓ¡"	""	"adcsrp02.p"	"adcsrp02.hlp"
"ch"	"2.1"	7	"¿Í»§ĞÅ´ûÏŞ¶îµ÷Õû"	""	"adcscr.p"	"adcscr.hlp"
"ch"	"2.1"	9	"±£Áô¿âÎ»²Ëµ¥"	""	"2.1.9"	""
"ch"	"2.1.9"	1	"±£Áô¿âÎ»Î¬»¤"	""	"adrlmt.p"	"adrlmt.hlp"
"ch"	"2.1.9"	2	"±£Áô¿âÎ»ä¯ÀÀ"	""	"icbr013.p"	"icbr013.hlp"
"ch"	"2.1.9"	3	"±£Áô¿âÎ»±¨±í"	""	"adrlrp.p"	"adrlrp.hlp"
"ch"	"2.1.9"	5	"Ã÷Ï¸·ÖÅä¿â´æ²éÑ¯"	""	"icrliq.p"	""
"ch"	"2.1.9"	6	"Ã÷Ï¸·ÖÅä¿â´æ±¨±í"	""	"icrlrp.p"	"icrlrp.hlp"
"ch"	"2.1"	12	"Ö÷ËµÃ÷Î¬»¤"	""	"gpcmmt.p"	"gpcmmt.hlp"
"ch"	"2.1"	13	"¿Í»§»õÎï·¢ÍøµØÖ·Î¬»¤"	""	"adstmt.p"	"adstmt.hlp"
"ch"	"2.1"	14	"¿Í»§»õÎï·¢ÍùµØÖ·²éÑ¯"	""	"adstiq.p"	"adstiq.hlp"
"ch"	"2.1"	15	"¿Í»§»õÎï·¢ÍøµØÖ·±¨±í"	""	"adstrp.p"	"adstrp.hlp"
"ch"	"2.1"	16	"ÁÙÊ±»õÎï·¢ÍùµØÖ·É¾³ı"	""	"adstdl.p"	"adstdl.hlp"
"ch"	"2.1"	18	"ÍÆÏúÔ±ÈÎÎñ·ÖÅÉ±¨±í"	""	"adcsrp03.p"	"adcsrp03.hlp"
"ch"	"2.1"	24	"¿Í»§¿ØÖÆ"	""	"adcspm.p"	"adcspm.hlp"
"ch"	"2"	3	"¹©Ó¦ÉÌ²Ëµ¥"	""	"2.3"	""
"ch"	"2.3"	1	"¹©Ó¦ÉÌÎ¬»¤"	""	"2.3.1"	"advnmt.hlp"
"ch"	"2.3.1"	1	"¹©Ó¦ÉÌÎ¬»¤"	""	"advnmt.p"	"advnmt.hlp"
"ch"	"2.3.1"	2	"¹©Ó¦ÉÌÎ¬»¤[C]"	""	"xxadvnmt.p"	"advnmt.hlp"
"ch"	"2.3"	2	"¹©Ó¦ÉÌä¯ÀÀ"	""	"adbr014.p"	"advniq.hlp"
"ch"	"2.3"	3	"¹©Ó¦ÉÌµØÖ·±¨±í"	""	"advnrp.p"	"advnrp.hlp"
"ch"	"2.3"	4	"¹©Ó¦ÉÌÖ÷±¨±í"	""	"advnrp01.p"	"advnrp01.hlp"
"ch"	"2.3"	5	"¹©Ó¦ÉÌ±êÇ©´òÓ¡"	""	"advnrp02.p"	"advnrp02.hlp"
"ch"	"2.3"	12	"Ö÷ËµÃ÷Î¬»¤"	""	"gpcmmt.p"	"gpcmmt.hlp"
"ch"	"2.3"	13	"¹©Ó¦ÉÌÊÕ¿îµØÖ·Î¬»¤"	""	"adrtmt.p"	"adrtmt.hlp"
"ch"	"2.3"	14	"¹©Ó¦ÉÌÊÕ¿îµØÖ·ä¯ÀÀ"	""	"adbr009.p"	"adrtiq.hlp"
"ch"	"2.3"	15	"¹©Ó¦ÉÌÊÕ¿îµØÖ·±¨±í"	""	"adrtrp.p"	"adrtrp.hlp"
"ch"	"2.3"	24	"¹©Ó¦ÉÌ¿ØÖÆ"	""	"advdpm.p"	"advdpm.hlp"
"ch"	"2"	5	"ÍÆÏúÔ±²Ëµ¥"	""	"2.5"	""
"ch"	"2.5"	1	"ÍÆÏúÔ±Î¬»¤"	""	"adspmt.p"	"adspmt.hlp"
"ch"	"2.5"	2	"ÍÆÏúÔ±ä¯ÀÀ"	""	"adbr010.p"	"adspiq.hlp"
"ch"	"2.5"	4	"ÍÆÏúÔ±Ö÷±¨±í"	""	"adsprp.p"	"adsprp.hlp"
"ch"	"2.5"	6	"ÏúÊÛ¸öÈËÓ¶½ğÃ÷Ï¸"	""	"adspmt01.p"	""
"ch"	"2.5"	7	"Ó¶½ğÃ÷Ï¸ä¯ÀÀ"	""	"adbr011.p"	"adspiq01.hlp"
"ch"	"2.5"	8	"Ó¶½ğÃ÷Ï¸±¨±í"	""	"adsprp04.p"	"adsprp04.hlp"
"ch"	"2.5"	12	"Ö÷ËµÃ÷Î¬»¤"	""	"gpcmmt.p"	"gpcmmt.hlp"
"ch"	"2.5"	13	"ÍÆÏúÔ±Ó¶½ğ±¨±í"	""	"adsprp01.p"	"adsprp01.hlp"
"ch"	"2.5"	14	"ÍÆÏúÔ±¿Í»§¶©µ¥µÇ¼Ç±¨±í"	""	"adsprp02.p"	"adsprp02.hlp"
"ch"	"2.5"	15	"ÍÆÏúÔ±·¢»õ±¨±í"	""	"adsprp09.p"	"adsprp09.hlp"
"ch"	"2.5"	16	"ÍÆÏúÔ±»õ¿î±¨±í"	""	"adsprp03.p"	"adsprp03.hlp"
"ch"	"2.5"	24	"ÏúÊÛÈËÔ±¿ØÖÆ"	""	"adsppm.p"	"adsppm.hlp"
"ch"	"2"	7	"¹ÍÔ±²Ëµ¥"	""	"2.7"	""
"ch"	"2.7"	1	"¹ÍÔ±Î¬»¤"	""	"ademmt.p"	"ademmt.hlp"
"ch"	"2.7"	2	"¹ÍÔ±ä¯ÀÀ"	""	"adbr006.p"	"ademiq.hlp"
"ch"	"2.7"	4	"¹ÍÔ±Ö÷±¨±í"	""	"ademrp.p"	"ademrp.hlp"
"ch"	"2.7"	12	"Ö÷ËµÃ÷Î¬»¤"	""	"gpcmmt.p"	"gpcmmt.hlp"
"ch"	"2.7"	24	"¹ÍÔ±¿ØÖÆ"	""	"adempm.p"	"adempm.hlp"
"ch"	"2.7"	25	"¹ÍÔ±ÊµÓÃ³ÌĞò"	""	"2.7.25"	""
"ch"	"2.7.25"	1	"°Ñ emp__qad02 ÒÆ¶¯µ½ emp_ctry"	""	"utempctry.p"	""
"ch"	"2"	9	"µØÖ·Çåµ¥ÀàĞÍÎ¬»¤"	""	"adlsmt.p"	"adlsmt.hlp"
xxmgmer2.p 0905                         15.1           36.25.99.3 ²Ëµ¥ÏµÍ³±¨±í                                        ÈÕÆÚ: 11/03/07
Ò³:      6                                            ¹ãÖİÕÑºÍÆû³µÁã²¿¼şÓĞÏŞ¹«Ë¾                                      Ê±¼ä: 11:24:55
"ch"	"2"	10	"µØÖ·Çåµ¥ÀàĞÍä¯ÀÀ"	""	"adbr008.p"	"adlsiq.hlp"
"ch"	"2"	11	"µØÖ·´úÂë±ä¸ü"	""	"adadcg.p"	"adadcg.hlp"
"ch"	"2"	12	"¹«Ë¾µØÖ·Î¬»¤"	""	"admgmt06.p"	"admgmt06.hlp"
"ch"	"2"	13	"È«ÇòË°ÊÕ¹ÜÀí²Ëµ¥"	""	"2.13"	""
"ch"	"2.13"	1	"Ë°ÊÕ²ÎÊı²Ëµ¥"	""	"2.13.1"	""
"ch"	"2.13.1"	1	"Ë°ÊÕÀàĞÍÎ¬»¤"	""	"txtxtmt.p"	"txtxtmt.hlp"
"ch"	"2.13.1"	2	"Ë°ÊÕÀàĞÍä¯ÀÀ"	""	"txbr010.p"	"txtxtiq.hlp"
"ch"	"2.13.1"	3	"Ë°ÊÕÀàĞÍ±¨±í"	""	"txtxtrp.p"	"txtxtrp.hlp"
"ch"	"2.13.1"	5	"Ë°ÊÕÀà±ğÎ¬»¤"	""	"txtaxcmt.p"	"txtaxcmt.hlp"
"ch"	"2.13.1"	6	"Ë°ÊÕÀà±ğä¯ÀÀ"	""	"txbr008.p"	"txtaxciq.hlp"
"ch"	"2.13.1"	7	"Ë°ÊÕÀà±ğ±¨±í"	""	"txtaxcrp.p"	"txtaxcrp.hlp"
"ch"	"2.13.1"	9	"Ë°ÓÃÍ¾Î¬»¤"	""	"txtxumt.p"	"txtxumt.hlp"
"ch"	"2.13.1"	10	"Ë°ÓÃÍ¾ä¯ÀÀ"	""	"txbr011.p"	"txtxuiq.hlp"
"ch"	"2.13.1"	11	"Ë°ÓÃÍ¾±¨±í"	""	"txtxurp.p"	"txtxrup.hlp"
"ch"	"2.13.1"	13	"ÄÉË°»ùÊıÎ¬»¤"	""	"txtxbmt.p"	"txtxbmt.hlp"
"ch"	"2.13.1"	14	"ÄÉË°»ùÊı²éÑ¯"	""	"txtxbiq.p"	"txtxbiq.hlp"
"ch"	"2.13.1"	15	"ÄÉË°»ùÊı±¨±í"	""	"txtxbrp.p"	"txtxbrp.hlp"
"ch"	"2.13.1"	17	"ÉáÈë·½·¨Î¬»¤"	""	"mgrndmt.p"	"mgrndmt.hlp"
"ch"	"2.13.1"	18	"ÉáÈë·½·¨ä¯ÀÀ"	""	"adbr016.p"	"mgrndiq.hlp"
"ch"	"2.13.1"	19	"ÉáÈë·½·¨±¨±í"	""	"mgrndrp.p"	"mgrndrp.hlp"
"ch"	"2.13.1"	21	"ÄÉË°Ã÷Ï¸±¨Î²Î¬»¤"	""	"txtrldmt.p"	"txtrldmt.hlp"
"ch"	"2.13.1"	22	"ÄÉË°Ã÷Ï¸±¨Î²²éÑ¯"	""	"txtrldiq.p"	"txtrldiq.hlp"
"ch"	"2.13.1"	23	"ÄÉË°Ã÷Ï¸±¨Î²±¨±í"	""	"txtrldrp.p"	"txtrldrp.hlp"
"ch"	"2.13"	3	"Ë°¹ÜÏ½²Ëµ¥"	""	"2.13.3"	""
"ch"	"2.13.3"	13	"ÄÉË°ÇøÎ¬»¤"	""	"txtxzmt.p"	"txtxzmt.hlp"
"ch"	"2.13.3"	14	"ÄÉË°Çøä¯ÀÀ"	""	"txbr012.p"	"txtxziq.hlp"
"ch"	"2.13.3"	15	"ÄÉË°Çø±¨±í"	""	"txtxzrp.p"	"txtxzrp.hlp"
"ch"	"2.13.3"	17	"ÄÉË°µÈ¼¶²éÑ¯"	""	"txtxziq1.p"	"txtxaiq1.hlp"
"ch"	"2.13.3"	18	"ÄÉË°µÈ¼¶±¨±í"	""	"txtxzrp1.p"	"txtxzrp1.hlp"
"ch"	"2.13"	5	"ÄÉË°»·¾³²Ëµ¥"	""	"2.13.5"	""
"ch"	"2.13.5"	1	"ÄÉË°»·¾³Î¬»¤"	""	"txtxemt.p"	"txtxemt.hlp"
"ch"	"2.13.5"	2	"ÄÉË°»·¾³ä¯ÀÀ"	""	"txbr009.p"	"txtxeiq.hlp"
"ch"	"2.13.5"	3	"ÄÉË°»·¾³±¨±í"	""	"txtxerp.p"	"txtxerp.hlp"
"ch"	"2.13"	13	"Ë°ÂÊ²Ëµ¥"	""	"2.13.13"	""
"ch"	"2.13.13"	1	"Ë°ÂÊÎ¬»¤"	""	"txtx2mt.p"	"txtx2mt.hlp"
"ch"	"2.13.13"	2	"Ë°ÂÊ²éÑ¯"	""	"txtx2iq.p"	"txtx2iq.hlp"
"ch"	"2.13.13"	3	"Ë°ÂÊ±¨±í"	""	"txtx2rp.p"	"txtx2rp.hlp"
"ch"	"2.13.13"	5	"Ë°ÂÊ¸´ÖÆ/¸üĞÂ"	""	"txtx2upd.p"	"txtx2upd.hlp"
"ch"	"2.13"	15	"ÄÉË°ÀúÊ·¼ÇÂ¼²Ëµ¥"	""	"2.13.15"	""
"ch"	"2.13.15"	2	"°´ÊÂÎñÅÅĞòµÄÄÉË°Ã÷Ï¸²éÑ¯"	""	"txtx2diq.p"	"txtx2diq.hlp"
"ch"	"2.13.15"	3	"°´ÊÂÎñÅÅĞòµÄÄÉË°Ã÷Ï¸±¨±í"	""	"txtx2drp.p"	"txtx2drp.hlp"
"ch"	"2.13.15"	8	"EC ÏúÊÛÇåµ¥"	""	"vtvterp.p"	"vtvterp.hlp"
"ch"	"2.13.15"	9	"ÔöÖµË°×¢²áºÅ±¨±í"	""	"advterp.p"	""
"ch"	"2.13.15"	13	"°´½»Ò×ÅÅĞòµÄÓ¦ÊÕÕÊ¿îË°±¨±í"	""	"txarrp.p"	""
"ch"	"2.13.15"	14	"°´ÔöÖµË°ÀàĞÍÅÅĞòµÄÓ¦ÊÕÔöÖµË°±¨±í"	""	"txarrp01.p"	""
"ch"	"2.13.15"	16	"°´½»Ò×ÅÅĞòµÄÓ¦¸¶ÕÊ¿îË°±¨±í"	""	"txaprp.p"	""
"ch"	"2.13.15"	17	"°´ÔöÖµË°ÀàĞÍÅÅĞòµÄÓ¦¸¶ÔöÖµË°±¨±í"	""	"txaprp01.p"	""
"ch"	"2.13"	22	"×ª»»²Ëµ¥"	""	"2.13.22"	""
"ch"	"2.13.22"	1	"VATÖÁGTM - ÉèÖÃ"	""	"txvatcnv.p"	""
"ch"	"2.13.22"	2	"VATÖÁGTM - Ö÷¼¯"	""	"txvatmst.p"	""
"ch"	"2.13.22"	3	"VATÖÁGTM - ½»Ò×"	""	"txvattrn.p"	""
"ch"	"2.13.22"	5	"USA ÖÁ GTM - ÉèÖÃ"	""	"txusacnv.p"	""
"ch"	"2.13.22"	6	"USA ÖÁ GTM - Ö÷¼¯"	""	"txusamst.p"	""
"ch"	"2.13.22"	7	"USA ÖÁ GTM - ÕÊÎñ"	""	"txusatrn.p"	""
"ch"	"2.13.22"	9	"CAN ÖÁ GTM - ÉèÖÃ"	""	"txcancnv.p"	""
"ch"	"2.13.22"	10	"CAN ÖÁ GTM - Ö÷¼¯"	""	"txcanmst.p"	""
"ch"	"2.13.22"	11	"CAN ÖÁ GTM - ÕÊÎñ"	""	"txcantrn.p"	""
"ch"	"2.13"	24	"È«ÇòË°Îñ¹ÜÀí¿ØÖÆ"	""	"txtxcmt.p"	"txtxcmt.hlp"
xxmgmer2.p 0905                         15.1           36.25.99.3 ²Ëµ¥ÏµÍ³±¨±í                                        ÈÕÆÚ: 11/03/07
Ò³:      7                                            ¹ãÖİÕÑºÍÆû³µÁã²¿¼şÓĞÏŞ¹«Ë¾                                      Ê±¼ä: 11:24:55
"ch"	"2.13"	25	"ÄÉË°ÊµÓÃ³ÌĞò²Ëµ¥"	""	"2.13.25"	""
"ch"	"2.13.25"	1	"Çå³ıÍ£¶ÙµÄ tx2d_det"	""	"uxtaxdel.p"	""
"ch"	"2"	14	"¹ú¼Ò/µØÇø´úÂë²Ëµ¥"	""	"2.14"	""
"ch"	"2.14"	1	"¹ú¼Ò´úÂëÎ¬»¤"	""	"adctrymt.p"	"adctrymt.hlp"
"ch"	"2.14"	2	"¹ú¼Ò´úÂëä¯ÀÀ"	""	"adbr015.p"	"adctryiq.hlp"
"ch"	"2.14"	3	"¹ú¼Ò´úÂë±¨±í"	""	"adctryrp.p"	"adctryrp.hlp"
"ch"	"2"	15	"ºóÇÚ»á¼Æ²Ëµ¥"	""	"2.15"	""
"ch"	"2.15"	1	"ºóÇÚ·ÑÓÃ´úÂëÎ¬»¤"	""	"lalcmt.p"	""
"ch"	"2.15"	2	"ºóÇÚ·ÑÓÃ´úÂë²éÑ¯"	""	"lalciq.p"	""
"ch"	"2.15"	4	"Ã³Ò×Ìõ¼şÎ¬»¤"	""	"latotmt.p"	""
"ch"	"2.15"	5	"Ã³Ò×Ìõ¼ş²éÑ¯"	""	"latotiq.p"	""
"ch"	"2.15"	7	"ºóÇÚ·ÑÓÃÎ´¾öÆ¾µ¥Î¬»¤"	""	"lapvomt.p"	""
"ch"	"2.15"	13	"ÈëÕ¾ÕÊ»§Î¬»¤"	""	"laiacmt.p"	""
"ch"	"2.15"	14	"ÈëÕ¾ÕÊ»§²éÑ¯"	""	"laiaciq.p"	""
"ch"	"2.15"	16	"Íâ³öÓ¦¼ÆÕÊÎ¬»¤"	""	"laoacrmt.p"	""
"ch"	"2.15"	17	"Íâ³öÓ¦¼ÆÕÊ²éÑ¯"	""	"laoacriq.p"	""
"ch"	"2.15"	19	"Íâ³öÖ§³öÕÊÎ¬»¤"	""	"laoexpmt.p"	""
"ch"	"2.15"	20	"Íâ³öÖ§³öÕÊ²éÑ¯"	""	"laoexpiq.p"	""
"ch"	"2.15"	24	"ºóÇÚ»á¼Æ¿ØÖÆ"	""	"lacpm.p"	""
"ch"	"2"	16	"½»»õÔËÊäÊ±¼ä²Ëµ¥"	""	"2.16"	""
"ch"	"2.16"	1	"½»»õÔËÊäÊ±¼äÎ¬»¤"	""	"sodtmt.p"	""
"ch"	"2.16"	2	"½»»õÔËÊäÊ±¼ää¯ÀÀ"	""	"sobr020.p"	""
"ch"	"2.16"	3	"½»»õÔËÊäÊ±¼ä±¨±í"	""	"sodtrp.p"	""
"ch"	"2"	17	"»õÔË¹«Ë¾²Ëµ¥"	""	"2.17"	""
"ch"	"2.17"	1	"»õÔË¹«Ë¾Î¬»¤"	""	"adcamt.p"	""
"ch"	"2.17"	2	"»õÔË¹«Ë¾ä¯ÀÀ"	""	"adbr022.p"	""
"ch"	"2.17"	24	"³ĞÔËÈË¿ØÖÆ"	""	"adcapm.p"	""
"ch"	"2"	18	"»õÔË×é/ÎÄµµ²Ëµ¥"	""	"2.18"	""
"ch"	"2.18"	1	"»õÔË×éÎ¬»¤"	""	"sosgmt.p"	""
"ch"	"2.18"	2	"»õÔË×éä¯ÀÀ"	""	"gpbr505.p"	""
"ch"	"2.18"	3	"»õÔË×éµØÖ·ä¯ÀÀ"	""	"gpbr503.p"	""
"ch"	"2.18"	4	"»õÔË×é¿â´æÒÆ¶¯ä¯ÀÀ"	""	"gpbr504.p"	""
"ch"	"2.18"	5	"»õÔË×é±¨±í"	""	"sosgrp.p"	""
"ch"	"2.18"	13	"ÎÄµµ¸ñÊ½Î¬»¤"	""	"sodfmt.p"	""
"ch"	"2.18"	14	"ÎÄµµ¸ñÊ½ä¯ÀÀ"	""	"gpbr500.p"	""
"ch"	"2.18"	25	"»õÔËµ¥/ÎÄµµ¸ñÊ½´óÁ¿¸Ä±äÊµÓÃ³ÌĞò"	""	"rcsodf.p"	""
"ch"	"2"	19	"ĞÅ´ûÌõ¼ş/±¨Î²´úÂë²Ëµ¥"	""	"2.19"	""
"ch"	"2.19"	1	"ĞÅ´ûÌõ¼şÎ¬»¤"	""	"adcrtmt.p"	"adcrtmt.hlp"
"ch"	"2.19"	2	"ĞÅ´ûÌõ¼şä¯ÀÀ"	""	"gpbr353.p"	"adcrtiq.hlp"
"ch"	"2.19"	3	"ĞÅ´ûÌõ¼ş±¨±í"	""	"adcrtrp.p"	"adcrtrp.hlp"
"ch"	"2.19"	13	"±¨Î²´úÂëÎ¬»¤"	""	"sotrlmt.p"	"sotrlmt.hlp"
"ch"	"2.19"	14	"±¨Î²´úÂëä¯ÀÀ"	""	"sobr010.p"	"sotrliq.hlp"
"ch"	"2.19"	23	"¸¶¿îÊ±µÄÈ±Ê¡·ÑÓÃÕÛ¿Û"	""	"uttrlcd.p"	""
"ch"	"2"	20	"ÔË·Ñ²Ëµ¥"	""	"2.20"	""
"ch"	"2.20"	1	"ÔË¼Û±íÎ¬»¤"	""	"sofrlmt.p"	"sofrlmt.hlp"
"ch"	"2.20"	2	"ÔË¼Û±íä¯ÀÀ"	""	"sobr002.p"	"sofrliq.hlp"
"ch"	"2.20"	4	"ÔË·ÑÇøÎ¬»¤"	""	"sofrzmt.p"	"sofrzmt.hlp"
"ch"	"2.20"	5	"ÔË·ÑÇøä¯ÀÀ"	""	"sobr006.p"	"sofrziq.hlp"
"ch"	"2.20"	7	"ÔË·ÑÀà±ğÎ¬»¤"	""	"sofrclmt.p"	"sofrclmt.hlp"
"ch"	"2.20"	8	"ÔË·ÑÀà±ğä¯ÀÀ"	""	"sobr001.p"	"sofrcliq.hlp"
"ch"	"2.20"	10	"ÔË·ÑÎ¬»¤"	""	"sofrcmt.p"	"sofrcmt.hlp"
"ch"	"2.20"	11	"ÔË·Ñä¯ÀÀ"	""	"sobr005.p"	"sofrciq.hlp"
"ch"	"2.20"	12	"ÔË·Ñ±¨±í"	""	"sofrcrp.p"	"sofrcrp.hlp"
"ch"	"2.20"	13	"ÔË·ÑÌõ¼şÎ¬»¤"	""	"sofrtmt.p"	"sofrtmt.hlp"
"ch"	"2.20"	14	"ÔË·ÑÌõ¼şä¯ÀÀ"	""	"sobr003.p"	""
"ch"	"2.20"	24	"ÔË·Ñ¿ØÖÆ"	""	"sofrctmt.p"	"sofrctmt.hlp"
"ch"	"2"	21	"¿Í»§/¹©Ó¦ÉÌÒøĞĞ²Ëµ¥"	""	"2.21"	""
"ch"	"2.21"	1	"¿Í»§/¹©Ó¦ÉÌÒøĞĞÎ¬»¤"	""	"adcsbkmt.p"	"adcsbkmt.hlp"
xxmgmer2.p 0905                         15.1           36.25.99.3 ²Ëµ¥ÏµÍ³±¨±í                                        ÈÕÆÚ: 11/03/07
Ò³:      8                                            ¹ãÖİÕÑºÍÆû³µÁã²¿¼şÓĞÏŞ¹«Ë¾                                      Ê±¼ä: 11:24:55
"ch"	"2.21"	2	"¿Í»§/¹©Ó¦ÉÌÒøĞĞä¯ÀÀ"	""	"adbr002.p"	"adcsbkiq.hlp"
"ch"	"2.21"	3	"¿Í»§/¹©Ó¦ÉÌÒøĞĞ±¨±í"	""	"adcsbkrp.p"	"adcsbkrp.hlp"
"ch"	"2"	22	"¹²Í¬ÌåÄÚÃ³Ò×Í³¼Æ²Ëµ¥"	""	"2.22"	""
"ch"	"2.22"	1	"¹²Í¬ÌåÄÚÃ³Ò×Í³¼ÆÉèÖÃ²Ëµ¥"	""	"2.22.1"	""
"ch"	"2.22.1"	1	"Á÷¶¯±êÖ¾Î¬»¤"	""	"ieflowmt.p"	"ieflowmt.hlp"
"ch"	"2.22.1"	2	"Á÷¶¯±êÖ¾ä¯ÀÀ"	""	"gpbr329.p"	"ieflowiq.hlp"
"ch"	"2.22.1"	4	"½»¸¶·½Ê½Î¬»¤"	""	"ietodmt.p"	"ietodmt.hlp"
"ch"	"2.22.1"	5	"½»¸¶·½Ê½ä¯ÀÀ"	""	"gpbr320.p"	"ietodiq.hlp"
"ch"	"2.22.1"	7	"ÊÂÎñÖÖÀàÎ¬»¤"	""	"ienotmt.p"	"ienotmt.hlp"
"ch"	"2.22.1"	8	"ÊÂÎñÖÖÀàä¯ÀÀ"	""	"gpbr331.p"	"ienotiq.hlp"
"ch"	"2.22.1"	13	"ÔËÊä·½Ê½Î¬»¤"	""	"iemotmt.p"	"iemotmt.hlp"
"ch"	"2.22.1"	14	"ÔËÊä·½Ê½ä¯ÀÀ"	""	"gpbr337.p"	"iemotiq.hlp"
"ch"	"2.22.1"	16	"¸Û¿ÚÎ¬»¤"	""	"ieportmt.p"	"ieportmt.hlp"
"ch"	"2.22.1"	17	"¸Û¿Úä¯ÀÀ"	""	"gpbr319.p"	"ieportiq.hlp"
"ch"	"2.22.1"	19	"Í³¼Æ¹ı³ÌÎ¬»¤"	""	"iespmt.p"	"iespmt.hlp"
